VZ	33.18	33.18	31.83	32.01
GE	15.5	15.61	15.41	15.47
GM	175.75	175.82	173.81	174.07
GS	18.7	18.79	18.51	18.6
PFE	59.25	59.93	59	59.45
CAT	79.6	79.99	79.199997	79.71
CVX	3.52	3.67	3.5	3.67
C	37.16	37.71	36.904999	37.3195
MRK	29.01	29.37	28.780001	29.08
AIG	16.05	17.06	15.97	17.03
AA	69.53	70.33	69.26	70
XOM	16.15	16.54	16.04	16.4
BAC	28.9	28.9901	28.73	28.89
HD	24.53	24.74	24.345	24.51
CSCO.O	58.02	59.97	57.9601	59.7
BA	30.9	31.06	30.53	30.72
MSFT.O	26.64	28.16	26.64	27.66
T	31.83	31.99	31.7	31.8348
DIS	20.79	20.92	20.68	20.72
INTC.O	43.48	44.09	43.37	43.86
JPM	34	34.285	33.75	34.02
DD	53.71	53.8	53.48	53.57
WMT	70.53	70.78	70.06	70.2481
UTX	48.75	48.75	47.36	48.63
TRV	52.4	52.71	52.08	52.25
HPQ	214.67	215.16	210.8	214.26
AAPL.O	40.83	41.65	40.83	41.4326
AXP	130.51	131.47	129.92	130.05
IBM	19.8	20.109	19.79	20.08
MO	65.4	65.665001	64.94	65.21
NKE	40.43	40.53	40.25	40.43
HON	56.48	56.48	55.99	56.35
KO	86.77	87.07	85.79	86.1
V	62.46	62.46	61.07	61.55
MCD	31.62	32.06	31.44	31.7952
UNH	84	84.59	83.58	84.04
MMM	63.99	64.53	63.85	64.45
JNJ	61.19	61.19	60.54	60.84
