VZ	29.25	29.33	29.03	29.18
GE	15.82	16.29	15.82	16.05
GM	158.2	159.38	157.25	157.74
GS	17.93	17.94	17.2	17.34
PFE	58.02	59.91	58.02	58.7182
CAT	73.05	73.83	73.05	73.09
CVX	3.41	3.43	3.39	3.41
C	37.45	37.84	37.11	37.21
MRK	25.2	25.4	24.589	24.9
AIG	13.35	13.5	13.2416	13.36
AA	65.55	65.96	65.4	65.42
XOM	16.39	16.61	16.33	16.34
BAC	31.36	31.8	31.25	31.45
HD	24.63	24.915	24.61	24.85
CSCO.O	64.17	64.95	64.06	64.4201
BA	28.5	28.6095	28.37	28.46
MSFT.O	24.86	25.05	24.8282	24.94
T	31.88	31.955	31.55	31.6099
DIS	20.7	20.82	20.45	20.51
INTC.O	41.56	42.04	41.35	41.45
JPM	34.03	34.735	34.03	34.27
DD	53.5	53.74	53.18	53.6827
WMT	70	70.36	69.46	69.6199
UTX	53.29	53.68	53.12	53.2799
TRV	51.15	51.34	51.02	51.1727
HPQ	208.46	209.86	208.1	209.22
AAPL.O	38.48	38.94	38.11	38.13
AXP	127.47	127.99	126.71	126.8431
IBM	20.43	20.5	20.295	20.3
MO	68.43	68.43	66.8	68.02
NKE	40.74	41.18	40.74	40.9401
HON	53.68	54.32	53.22	54.15
KO	86.6	87.21	86.33	87.09
V	64.41	64.41	63.47	63.5399
MCD	33.95	34.35	33.4	34.29
UNH	81.13	81.67	80.91	81.1535
MMM	63.84	63.85	63.22	63.372
JNJ	63.65	63.88	63.4699	63.6122
