VZ	29.08	29.3	29.07	29.07
GE	15.9	16.08	15.79	15.9
GM	137.12	139.7	136.71	138.18
GS	15.52	15.62	15.09	15.2
PFE	64.64	65.9	64.599998	65.68
CAT	75.25	75.715	74.92	75.52
CVX	3.97	4.01	3.93	4.01
C	35.78	36.05	35.485	35.65
MRK	37.69	38.18	37.4	37.89
AIG	11.21	11.25	11.02	11.11
AA	62.65	63.37	62.25	62.91
XOM	15.83	15.94	15.74	15.81
BAC	31.74	32.2899	31.74	31.94
HD	23.29	23.641	23.17	23.53
CSCO.O	67.06	68.3	67.06	68.3
BA	26.4	26.5	26.19	26.32
MSFT.O	25.53	25.74	25.24	25.43
T	35.26	35.49	34.93	35.49
DIS	21.47	21.64	21.1827	21.35
INTC.O	38.4	39.265	38.26	39.1
JPM	38	38.53	37.97	38
DD	51.5	51.91	51.38	51.55
WMT	68.67	69.25	68.52	69.18
UTX	51.6226	51.89	51.27	51.355
TRV	48.04	48.61	47.83	47.95
HPQ	271.04	274.98	270.51	274.15
AAPL.O	41.9889	42.26	41.71	42.03
AXP	130.78	131.5	130.05	130.05
IBM	20	20.08	19.9694	20
MO	74.88	75.25	74.46	74.8
NKE	42.7221	42.96	42.51	42.915
HON	52.15	52.72	52.15	52.31
KO	78.3	79.14	76.32	77
V	69.85	70.42	69.75	70.0627
MCD	31.55	31.63	31.21	31.33
UNH	81	81.33	80.39	81.18
MMM	59.15	59.5	58.865	59.18
JNJ	61.6	62.14	61.22	61.38
