VZ	28.75	28.9	28.55	28.71
GE	14.98	15.195	14.91	15.05
GM	139.84	140.26	136.56	136.7
GS	14.68	14.79	14.51	14.54
PFE	64.78	65.2699	63.82	64.4
CAT	70.59	70.59	69.71	70.05
CVX	3.95	4.02	3.92	4
C	36.17	36.2	35.61	35.9
MRK	36.5	37.4	36.03	36.37
AIG	11.3	11.4	11	11.03
AA	59.3	59.5	58.47	58.55
XOM	15.66	16.3474	15.21	15.24
BAC	30.12	30.21	29.58	29.6
HD	22.27	22.74	22.25	22.72
CSCO.O	68.77	68.77	38.77	67.3
BA	24.53	24.59	24.13	24.32
MSFT.O	24.86	25.18	24.79	25
T	33.5	33.68	33.07	33.22
DIS	20.19	20.59	19.95	20.39
INTC.O	39.45	39.64	38.48	38.55
JPM	36.66	36.794	36.14	36.38
DD	49.05	49.764999	48.9	49.57
WMT	67.855	67.868	66.855	67.11
UTX	51	51.27	50.98	51.07
TRV	46.08	46.4271	45.62	46
HPQ	266.81	269.71	264.72	268.7
AAPL.O	42.68	42.7	41.8275	42.06
AXP	128	129.47	127.27	129.1
IBM	19.85	20.87	19.69	20.34
MO	70.45	70.87	69.7	70.3408
NKE	41.55	41.82	41.1215	41.2
HON	50.53	51.365	50.26	51.08
KO	76.71	77.15	75.16	75.2
V	67.85	67.93	67.26	67.33
MCD	29.69	30.02	29.12	29.2
UNH	78.74	80	78.36	79.98
MMM	59.14	59.77	58.7	59.45
JNJ	60	60.935	59.61	60.62
