VZ	32.95	33.04	32.5	32.76
GE	16.6	16.7	16.37	16.43
GM	166.2	168.54	165.6	166.43
GS	16.92	17	16.67	16.77
PFE	81.82	82.8	81.42	82
CAT	83.56	85.2	83.25	84.81
CVX	4.33	4.46	4.29	4.39
C	35.25	35.25	34.7	34.87
MRK	42.8	43.1762	41.98	42.85
AIG	13.9	13.97	13.59	13.78
AA	70.2	71.18	70.16	70.75
XOM	12.38	12.58	12.205	12.47
BAC	31.36	31.7	31.27	31.52
HD	24.34	24.57	20.99	21.4
CSCO.O	68.55	68.55	66.475	66.86
BA	26.95	27.08	26.45	26.66
MSFT.O	29.29	29.29	28.725	28.81
T	36.51	37.01	36.26	36.9
DIS	21.02	21.19	20.55	20.68
INTC.O	39.8	40.65	39.639999	40.35
JPM	47.3	47.4695	46.6	46.8
DD	54.85	55.05	54.095	54.35
WMT	76.7	76.7	75.83	76.15
UTX	56.599998	57.279999	56.29	56.78
TRV	44.36	44.63	43.33	43.37
HPQ	316.45	318.62	313.641	315.35
AAPL.O	43.49	43.75	43.07	43.24
AXP	146.04	146.72	142.95	144.83
IBM	25.5	25.5275	24.99	25.15
MO	83.2	83.96	82.84	83.7299
NKE	48.98	48.98	48.5	48.85
HON	62.43	62.75	62.31	62.55
KO	78.16	79.31	78.07	78.93
V	79.16	79.57	78.71	79.5
MCD	36.76	37.18	35.98	36.9906
UNH	85.53	86.46	85.33	86.25
MMM	64.31	64.33	63.55	63.95
JNJ	65.03	65.03	64.3601	64.57
