VZ	32.34	32.62	32.255	32.56
GE	16.23	16.38	16.11	16.21
GM	166.25	168.0792	164.6765	165.51
GS	16.8	16.97	16.78	16.81
PFE	81.77	82.51	80.099998	80.95
CAT	85.5	85.88	84.57	85.36
CVX	4.26	4.39	4.24	4.27
C	35.01	35.01	34.395	34.71
MRK	42.09	42.41	41.33	41.36
AIG	13.66	13.715	13.32	13.58
AA	71.1	71.46	70.45	70.85
XOM	12.28	12.4	12.03	12.13
BAC	31.6	31.75	31.35	31.39
HD	20.52	20.66	20.04	20.12
CSCO.O	65.08	65.37	62.9	62.9
BA	26.57	26.6	26.1	26.16
MSFT.O	28.66	28.75	28.2	28.48
T	36.25	37.99	35.86	37.77
DIS	20.98	21.8	20.81	21.49
INTC.O	39.85	40.23	39.3909	39.53
JPM	46.8	47.1	46.16	46.52
DD	54.3	54.3	53.8	54.13
WMT	75.1	75.22	74.41	74.41
UTX	56.205	56.78	56.095001	56.31
TRV	42.84	42.96	42.04	42.1
HPQ	314	317.15	304.3987	307.45
AAPL.O	43	43.27	42.41	42.46
AXP	144.5	145.68	143.52	143.52
IBM	25.11	25.11	24.5511	24.78
MO	83.11	83.59	82.1	82.527
NKE	48.1	48.2	47.21	47.4943
HON	62.7	62.950001	62.48	62.86
KO	78.51	78.800003	76.58	76.75
V	79.65	79.65	78.16	78.85
MCD	37.22	37.47	36.24	36.67
UNH	86.3	87.11	85.71	86.24
MMM	63.66	64.08	63.55	63.67
JNJ	64.31	64.52	63.75	64.33
