VZ	34.64	34.81	34.51	34.625
GE	17.68	17.74	17.38	17.51
GM	33.45	34	33.45	33.61
GS	166.89	167.160004	165.14	165.21
PFE	17	17.28	17	17.12
CAT	92	94.32	92	93.12
CVX	88.38	88.6	87.9	88.015
C	4.66	4.68	4.551	4.61
MRK	36.55	36.99	36.47	36.835
AIG	51.3	52.189	50.32	51.4
AA	14.17	14.2	13.94	14.11
XOM	72.09	72.3	71.69	71.98
BAC	12.37	12.67	12.285	12.54
HD	34.72	35.0738	34.56	34.815
CSCO.O	19.6	19.665	19.36	19.47
BA	64.44	64.64	64	64.315
MSFT.O	27.43	27.9799	27.43	27.94
T	29.2	29.55	28.99	29.225
DIS	37.13	37.36	36.9	36.99
INTC.O	21.4	21.495	21.2595	21.3
JPM	40.67	40.995	40.080002	40.48
DD	49.13	49.48	48.68	49.295
WMT	54.32	54.46	54.045	54.175
UTX	78.85	79.4	78.41	78.985
TRV	55.34	55.51	55.07	55.355
HPQ	41.49	41.6	41.1	41.34
AAPL.O	319.05	322.8	319.05	319.66
AXP	46.2	46.77	45.99	46.2
IBM	145.7	145.74	144.33	144.91
MO	24.83	24.84	24.63	24.73
NKE	89.28	89.565	88.45	88.605
HON	52.44	52.44	51.36	51.615
KO	63.94	64.94	63.63	64.86
V	80.59	81.41	76.5	76.9
MCD	77.1	77.37	76.9	76.9
UNH	36.5	36.5	35.14	35.29
MMM	85.84	86.9959	85.46	85.8375
JNJ	62.77	63.11	62.44	62.645
PG	63.63	63.9	63.5	63.56
