VZ	26.94	26.99	26.6	26.74
GE	15.37	15.78	14.5	14.56
GM	151.99	154	145	146.4
GS	14.84	14.93	14.55	14.63
PFE	66.44	66.44	63.78	63.99
CAT	73.04	73.2	71.29	71.41
CVX	4.22	4.26	3.89	3.91
C	36.52	36.79	35.89	35.9
MRK	37.5	37.5	35.278	35.49
AIG	10.85	10.88	10.4	10.46
AA	59.4	59.4	57.83	58.08
XOM	15.5	15.68	13.96	13.97
BAC	28.3	28.3	27.065	27.2
HD	23.78	23.92	22.62	22.82
CSCO.O	63.9	64.17	61.72	62.09
BA	25.65	25.65	24.89	24.91
MSFT.O	25	25.1	24.655	24.73
T	34.05	34.05	32.92	33.03
DIS	21.55	21.6	20.98	21.01
INTC.O	40.6	40.65	38.88	38.94
JPM	36.93	36.9901	35.93	35.99
DD	50.01	50.31	49.53	49.69
WMT	67.72	67.900002	65.91	66.04
UTX	50.3	50.44	49.52	49.62
TRV	46.72	47.58	46.1	46.1
HPQ	252.6	254.59	248.73	251.69
AAPL.O	42.65	43.1	41.2693	41.5
AXP	131.35	131.35	127.8	128.1
IBM	21.5	21.5	21.13	21.25
MO	70.23	70.64	68.69	69.1929
NKE	41.43	41.55	40.11	40.2644
HON	52.85	53.05	52.22	52.3
KO	75	75	71.35	71.7
V	71.25	71.44	69.77	69.77
MCD	30.88	31.08	30.16	30.35
UNH	84.35	84.35	80.72	81.05
MMM	60.01	60.26	59.26	59.44
JNJ	62.85	62.85	61.65	62
