VZ	32.59	32.69	32.2998	32.6
GE	16.22	16.22	15.79	16
GM	34.3	34.45	33.9	34.03
GS	165	165	158.53	161
PFE	16.81	16.81	16.51	16.66
CAT	84.4	84.4	82.81	83.94
CVX	83.91	83.91	82.0899	83.45
C	4.28	4.28	4.16	4.18
MRK	35.5	35.7	35.21	35.59
AIG	42.5	42.75	41.75	41.95
AA	13.35	13.3601	13.11	13.28
XOM	70.54	70.54	68.85	70.07
BAC	11.67	11.69	11.21	11.3
HD	31.23	31.36	30.8901	31.09
CSCO.O	19.76	19.77	19.38	19.5
BA	63.67	64.37	62.83	64.15
MSFT.O	25.85	25.91	25.44	25.77
T	28.32	28.33	28.05	28.29
DIS	36.75	37.04	36.55	36.95
INTC.O	21.21	21.38	20.894	21.31
JPM	39.42	39.42	38.21	38.49
DD	47.25	47.25	45.99	46.83
WMT	54.39	54.58	53.9525	54.38
UTX	74.67	75.44	74.305	75.11
TRV	55.1	55.17	54.66	55.03
HPQ	42.75	44.82	42.1864	44.41
AAPL.O	307.6	313.96	305.75	313.2
AXP	43	43	41.89	42.35
IBM	144.8	145.44	143.64	145.39
MO	24.61	24.74	24.345	24.48
NKE	85.55	86	84.81	85.92
HON	49.85	50.03	49.05	49.65
KO	64.57	64.57	63.6	64.27
V	77.01	77.01	75.349998	75.6
MCD	80	80	79.07	79.52
UNH	36.1	37.58	35.6	36.46
MMM	84.61	85.06	84.01	84.9085
JNJ	64.5	64.5	63.11	63.62
PG	63.92	63.95	63.05	63.56
