VZ	34.35	34.74	34.11	34.67
GE	17.72	17.89	17.58	17.69
GM	33.8	33.92	33.455	33.72
GS	169.42	170.15	166.86	167.3
PFE	17.15	17.41	17.059999	17.13
CAT	91.73	92.89	91.545	92.09
CVX	88.6	88.93	88.1301	88.3
C	4.82	4.85	4.665	4.71
MRK	36.25	36.76	36.1	36.64
AIG	48.57	53.44	48.32	51.73
AA	14.36	14.36	14.11	14.17
XOM	72.36	72.58	71.965	72.18
BAC	12.53	12.8189	12.34	12.41
HD	34.4	34.89	34.3	34.55
CSCO.O	19.56	19.865	19.52	19.58
BA	63.79	65.1	63.71	64.57
MSFT.O	27.2	27.74	27.17	27.6
T	28.9	29.35	28.75	29.28
DIS	37.11	37.47	37.01	37.24
INTC.O	21.5	21.59	21.31	21.45
JPM	41.88	41.88	40.5115	40.75
DD	48.51	49.295	48.4	49.13
WMT	54.15	54.55	53.89	54.46
UTX	78.15	79	78.1	78.85
TRV	55.29	55.96	55.2101	55.34
HPQ	41.5	41.98	41.3	41.51
AAPL.O	322	323	319.0698	320.35
AXP	46.37	46.758	46.06	46.15
IBM	144.25	146.04	143.88	145.98
MO	24.85	24.92	24.66	24.83
NKE	89.4	89.78	88.5101	89.2931
HON	52.12	52.77	52.0203	52.7
KO	65.17	65.17	63.71	63.9
V	81	81.17	80.21	80.64
MCD	78	78	76.93	77
UNH	36.71	37.06	36.36	36.4955
MMM	84.97	85.88	84.51	85.7
JNJ	61.92	62.931	61.775	62.77
PG	63.47	63.69	63.19	63.55
