VZ	30.02	30.33	29.92	30.1
GE	14.95	15.1993	14.95	15.12
GM	139.21	140.2	138.47	139.77
GS	16.18	16.45	16.18	16.38
PFE	68.05	68.78	67.7701	68.68
CAT	76.72	77.6	76.55	77.47
CVX	3.84	4.4671	3.82	3.86
C	35.7	35.717	35.25	35.31
MRK	35.62	36	35.28	35.89
AIG	10.55	10.9066	10.4704	10.8
AA	61.41	61.41	60.38	61.04
XOM	13.23	13.44	13.14	13.26
BAC	28.75	29.55	28.75	29.4
HD	20.35	20.68	20.3	20.64
CSCO.O	62.4	63.6	62.23	63.6
BA	23.88	23.99	23.73	23.9
MSFT.O	27.35	27.48	27.2	27.34
T	33.6	34.22	33.4	34
DIS	18.2	18.33	18.08	18.28
INTC.O	37.6	38.19	37.51	38.16
JPM	42	42.18	41.87	42.09
DD	51.16	51.82	51.16	51.76
WMT	67.3	67.44	66.935	67.44
UTX	50.22	50.24	49.6799	50.21
TRV	39.4	39.76	38.85	39.65
HPQ	251.24	252.64	248.66	252.16
AAPL.O	41.42	41.42	40.08	40.7
AXP	126	126.21	124.7	125.35
IBM	22.73	22.815	22.59	22.78
MO	71.93	73.06	71.93	72.96
NKE	41.04	42.01	41.04	42.01
HON	57	57.39	56.87	57.38
KO	70.73	72.16	70.73	71.95
V	74.74	75.22	74.3	75.04
MCD	32.6901	32.919998	32.32	32.86
UNH	81.09	81.88	80.85	81.87
MMM	58.3	58.76	58.299999	58.61
JNJ	60.05	60.28	59.7	60.07
