VZ	29.26	29.3	28.7	29
GE	15.95	15.97	15.6504	15.89
GM	137.76	138.3301	136.1805	137.18
GS	15.48	15.58	15.14	15.47
PFE	64.2	65.16	63.72	65.16
CAT	74.95	75.46	74.24	75.32
CVX	3.96	4.03	3.1471	3.95
C	36.01	36.11	35.3	35.86
MRK	37.94	38.4799	37.35	37.76
AIG	11.54	11.54	11.09	11.19
AA	62.65	62.67	61.965	62.55
XOM	15.97	16.04	15.59	15.83
BAC	32.14	32.3	31.45	31.74
HD	23.36	23.53	23.06	23.24
CSCO.O	67.03	67.44	65.92	67
BA	26.38	26.66	26.05	26.38
MSFT.O	25.52	25.58	25.1477	25.52
T	35	35.15	34.61	35.07
DIS	21.6	21.68	21.211	21.52
INTC.O	38.5	38.89	37.93	38.35
JPM	37.99	38	36.9801	37.7
DD	51.17	51.470001	50.98	51.2091
WMT	68.59	68.65	67.72	68.0116
UTX	50.83	51.73	50.83	51.4468
TRV	48.01	48.41	47.21	48.2
HPQ	268.21	272.72	268.21	272.1
AAPL.O	42.34	42.66	41.46	41.8
AXP	130.35	131	129.7	130.68
IBM	19.86	20.04	19.76	20
MO	73.83	74.68	73.67	74.2527
NKE	42.75	43	42.110001	42.3285
HON	52.65	52.65	52.04	52.15
KO	77.41	79.05	77.17	77.91
V	70.89	70.89	69.4	69.93
MCD	31.39	31.8	31.2	31.3846
UNH	80.88	81.3	79.95	81.03
MMM	59.24	59.57	58.675	59.18
JNJ	61.5	61.82	60.86	61.72
