VZ	29.16	29.725	29.16	29.7
GE	16.35	16.45	16.23	16.24
GM	166.78	170.6699	166.78	170.2
GS	17.55	17.6	17.28	17.33
PFE	59.22	59.47	58.578	59.01
CAT	74.48	74.87	74.17	74.54
CVX	3.5	3.6	3.5	3.58
C	37.7	37.7	37.12	37.18
MRK	28.29	30.04	27.79	28.88
AIG	13.9	14	13.74	13.77
AA	66.7	66.81	66.25	66.49
XOM	16.65	16.9005	16.61	16.71
BAC	31.9	32.063	31.7	31.95
HD	25.27	26.3202	25.27	26.25
CSCO.O	68.1	68.4	67.13	67.55
BA	28.67	28.92	28.53	28.62
MSFT.O	25.03	25.3768	24.95	25.26
T	33.26	33.46	32.93	33.17
DIS	20.78	20.88	20.7	20.75
INTC.O	42.95	43.008	42.4	42.46
JPM	34.94	35.55	34.94	35.37
DD	54.2	54.26	53.93	54.17
WMT	71.25	71.41	70.76	70.76
UTX	53.85	53.99	53.45	53.85
TRV	51.99	51.99	51.55	51.55
HPQ	219.15	220.85	173.208	218.75
AAPL.O	40.23	40.29	39.6	39.62
AXP	127.4	127.45	126.38	126.4
IBM	20.7	20.89	20.67	20.85
MO	68.0075	68.94	68.0075	68.8302
NKE	41.96	41.9699	41.42	41.49
HON	55.1	55.1	54.32	54.48
KO	88.55	90.92	88.09	88.37
V	64.32	65.5	64.11	65.14
MCD	33.7	33.82	33.04	33.16
UNH	82.62	82.62	81.23	81.45
MMM	64	64.405	3.57	64.2
JNJ	63.66	63.68	63.04	63.306
