VZ	30.99	31.049999	30.64	30.9
GE	16.1	16.31	15.9592	16.23
GM	151.53	154.63	151.5	154.38
GS	17.02	17.138	16.8587	17
PFE	72.1	72.5	71.74	72.39
CAT	80.58	80.58	78.685	79.25
CVX	3.94	4.01	3.9049	3.98
C	36.88	36.88	36	36.21
MRK	36.7	37.23	36.3973	36.92
AIG	11.39	11.5733	11.3	11.49
AA	61.18	61.69	60.54	61.09
XOM	13.75	14.05	13.5324	13.97
BAC	29.96	30.12	29.6414	29.94
HD	20.79	21.35	20.79	21.32
CSCO.O	64.6	64.9799	63.93	64.25
BA	24.02	25.27	24.02	25.15
MSFT.O	27.89	28.07	27.81	27.97
T	34.66	34.66	33.92	34.27
DIS	18.15	18.58	17.97	18.52
INTC.O	40.3	41.45	39.7083	41.1
JPM	42.6	42.92	42.57	42.8
DD	52.21	52.4601	52.02	52.22
WMT	69.5	69.74	68.29	69.04
UTX	50.62	50.64	50.01	50.44
TRV	38.37	38.7	37.99	38.32
HPQ	263.9	268.237	263.9	267.3
AAPL.O	40.87	41.4001	40.2422	41.22
AXP	128.9	129.982	128.5	129.61
IBM	23.93	23.95	23.379999	23.5
MO	74.3801	75.25	74.3801	74.68
NKE	43.58	43.58	43.1	43.39
HON	58.66	58.7	57.76	58.1
KO	68.42	69.09	64.9629	65.4
V	76.25	76.25	74.0167	74.57
MCD	34.56	35.275	34.56	34.7211
UNH	84.02	84.970001	84.02	84.87
MMM	59.98	60.5	59.94	60.35
JNJ	60.78	60.78	60.22	60.48
