VZ	29.47	29.57	29.195	29.51
GE	16.52	16.57	16.11	16.46
GM	155.35	156.02	153.8	155.2
GS	16.2	16.272	16	16.24
PFE	71.96	71.96	70.32	71.56
CAT	79.07	79.07	77.83	78.73
CVX	4.09	4.12	4.0105	4.05
C	34.85	35	34.5	34.98
MRK	40.49	42.49	39.93	40.75
AIG	11.62	11.725	11.43	11.59
AA	62.47	62.65	61.27	62.09
XOM	14.07	14.07	13.7599	13.97
BAC	28.45	28.73	28.265	28.7
HD	24.1	24.17	23.615	24.08
CSCO.O	68.98	68.98	67.36	68.7
BA	25.44	25.6	25.03	25.52
MSFT.O	26.75	26.75	26.23	26.57
T	34.67	35.06	34.37	35
DIS	20.63	20.8007	20.4301	20.67
INTC.O	41.36	41.36	39.9882	40.47
JPM	42.85	43.1	41.49	42.06
DD	51.21	51.7952	51.16	51.79
WMT	72.23	73.160004	71.69	72.73
UTX	50.47	50.47	49.48	50.27
TRV	46.25	46.308	41	42.59
HPQ	261.74	261.88	257.72	259.9
AAPL.O	42.92	43.58	42.56	43.5
AXP	131.57	131.75	128.759995	130.31
IBM	22	22.6	22	22.54
MO	73.12	74.01	72.79	73.4461
NKE	43.52	44.04	43.06	43.77
HON	56.11	56.87	55.7	56.87
KO	71.5	72.2	70.94	72.07
V	70.48	71.78	70.24	71.6
MCD	33.03	33.53	33.02	33.45
UNH	87.5	87.68	86.03	87.29
MMM	59.8	59.98	59.27	59.96
JNJ	59.87	60.18	59.18	59.8
