VZ	31.23	31.4	30.91	31.1
GE	18.32	18.36	18.135	18.24
GM	170.9	171.59	169.93	170.62
GS	17.26	17.26	17.09	17.19
PFE	63.2	63.465	62.66	62.86
CAT	75.45	76.13	75.105003	75.95
CVX	4.13	4.14	4.01	4.07
C	37.75	37.75	37.085	37.4
MRK	34.01	34.51	33.61	34.21
AIG	14.42	14.47	14.22	14.27
AA	67.1	67.18	66.62	67.01
XOM	17.82	17.99	17.63	17.98
BAC	32.65	32.65	32.2	32.35
HD	26.57	26.65	26	26.12
CSCO.O	73.15	73.53	72.01	72.65
BA	29.64	29.84	29.18	29.31
MSFT.O	25.9	26.02	25.76	25.89
T	35.02	35.19	34.8297	34.91
DIS	22.4	22.5	22.22	22.33
INTC.O	44.44	45	44.2599	44.75
JPM	37.63	37.72	37.16	37.34
DD	55.8	55.85	55.51	55.6
WMT	74.0475	74.31	73.44	73.63
UTX	53.8201	54.15	53.7	53.94
TRV	53.35	53.38	52.83	53.15
HPQ	236.45	236.93	234.55	235.32
AAPL.O	41.2	41.6	40.8475	41.5
AXP	129	129	127.69	128.25
IBM	20.71	20.72	20.465	20.52
MO	74.02	74.09	73.29	73.5
NKE	45.95	46.35	44.95	45.3
HON	54.91	55.29	54.5	55
KO	90.8	92.19	90.59	91.03
V	67.38	67.38	66.66	67
MCD	33.285	33.285	32.51	32.67
UNH	84.44	84.44	83.39	83.57
MMM	64.94	65.3	64.74	65.2
JNJ	63.86	64.04	63.2	63.21
