VZ	29.69	29.69	28.83	29.18
GE	18.96	19.1708	18.64	18.9
GM	158	161.95	156.53	158.69
GS	17	17	16.35	16.5
PFE	66.83	67.62	66	67.45
CAT	81.7799	81.7799	80.68	81.2
CVX	4.91	4.91	4.79	4.86
C	34.65	34.82	33.58	33.79
MRK	40.41	43.5	39.85	43.4
AIG	13.58	13.89	13.5	13.85
AA	68.18	68.7	68.18	68.36
XOM	18.27	18.59	17.9601	18.43
BAC	35.17	35.89	35.1	35.51
HD	27.01	27.367	26.73	27.14
CSCO.O	74.41	75.99	73.75	75.59
BA	31.22	31.525	29.92	30.98
MSFT.O	26.2	26.3	25.8	26.19
T	36.47	36.87	36.12	36.78
DIS	23.74	24.04	23.3301	23.83
INTC.O	45.11	45.11	44.06	44.71
JPM	39.06	39.62	38.59	39.55
DD	54.5631	54.65	54.15	54.64
WMT	76.26	76.68	75.98	76.17
UTX	52.8903	54	52.2	54
TRV	53.46	53.5169	52.53	53.25
HPQ	259.53	266.67	256.43	266.2
AAPL.O	45.6	47.8	45.41	47.39
AXP	128.27	129.33	127.83	128.78
IBM	21.44	21.46	21.2	21.25
MO	76.29	78.5	76.29	78.23
NKE	46.2	47.4595	45.9	47.45
HON	54.2827	54.5	54.0195	54.31
KO	92.93	95.45	92.5113	95.4
V	70.3	71.17	70	70.99
MCD	30.3117	30.51	29.91	30.46
UNH	84.5	86.139999	84.49	86.05
MMM	65.2782	65.2782	64.3475	64.58
JNJ	63.29	63.7	63.11	63.4146
