VZ	29.03	29.44	28.89	29.26
GE	18.9	19.33	18.86	19.28
GM	147.08	150.56	146.65	149.6
GS	16.75	17	16.63	16.95
PFE	68.21	70.13	68.09	69.82
CAT	81.64	83.39	81.36	82.83
CVX	4.41	4.48	4.35	4.41
C	35.04	35.45	35.04	35.12
MRK	39.43	40.1599	38.9	39.38
AIG	13.47	13.5201	12.99	13.15
AA	67.99	68.21	67.23	67.92
XOM	17.86	18.135	17.78	18.07
BAC	36	36.04	35.19	35.87
HD	27.14	27.682	26.92	27.49
CSCO.O	72.5	74.66	72.43	74.2
BA	30.9	31.01	30.535	30.82
MSFT.O	26.17	26.4271	26.06	26.35
T	37.25	37.98	36.84	37.56
DIS	22.85	23.44	22.83	23.22
INTC.O	42.89	43.72	42.58	43.55
JPM	39.84	40.48	39.83	40.12
DD	53.79	53.93	53.47	53.7
WMT	74.95	76.37	74.95	76.28
UTX	50.91	51.28	50.76	50.83
TRV	52.05	52.95	51.990002	52.71
HPQ	262.37	267.79	261.09	265.75
AAPL.O	46.35	47.36	46.2	47.18
AXP	129.02	130.1	128.82	129.94
IBM	21.24	21.49	21.23	21.34
MO	76.01	78.5	75.91	78.38
NKE	47.86	48.51	47.84	48.51
HON	53.45	53.93	53.27	53.69
KO	90.73	91.03	88.44	89.3
V	70.89	71.83	70.59	71.38
MCD	30.31	30.53	29.89	30.26
UNH	88.7	90	88.67	89.34
MMM	64.93	65.61	64.3	65.33
JNJ	63	63	61.85	62.76
