VZ	34.75	35.03	34.636	35.03
GE	17.75	18	17.74	17.97
GM	33.93	33.94	33.74	33.85
GS	166.8	168.87	166.53	168.5
PFE	17.14	17.43	17.14	17.37
CAT	93.51	94.8505	93.3	94.65
CVX	88.86	89.8	88.86	89.23
C	4.71	4.76	4.2642	4.75
MRK	36.52	36.66	36.1764	36.27
AIG	54	55.5	53.6	55.22
AA	14.85	15.04	14.8	14.99
XOM	72.45	72.95	72.22	72.72
BAC	12.75	13.04	12.62	13.02
HD	35.2	35.487	35.075	35.17
CSCO.O	19.69	19.76	19.505	19.54
BA	63.75	64.327	63.3075	64.2
MSFT.O	27.99	28.26	27.76	28.17
T	29.25	29.32	29.05	29.1
DIS	37.06	37.42	37.06	37.33
INTC.O	21.17	21.3	20.81	20.95
JPM	40.28	41.22	40.07	41.1
DD	49.72	50.08	49.72	49.97
WMT	53.9	54	53.6	53.7
UTX	78.57	79.459999	78.57	78.8
TRV	55.63	55.96	55.4	55.9294
HPQ	41.8	42.09	41.7	41.9
AAPL.O	323	324.31	322.14	324.16
AXP	42.85	43.39	42.77	43.24
IBM	144.7	145.98	144.6001	145.74
MO	25.17	25.35	25.08	25.34
NKE	90.8	92.7	86.9	87.01
HON	53.1	53.63	52.99	53.615
KO	65.64	65.64	65.17	65.49
V	67.99	68.82	67.88	68.01
MCD	77.25	77.25	76.54	76.89
UNH	35.18	35.81	35	35.38
MMM	87.34	87.6	86.248	86.5
JNJ	62.55	62.82	62.29	62.34
PG	65.26	65.36	64.650002	64.87
