VZ	29	29.0981	28.86	28.91
GE	18.97	19.37	18.97	19.28
GM	157	158.98	150.91	150.95
GS	16.88	16.97	16.7	16.8
PFE	69.25	72.76	68.3	71.8065
CAT	82.97	83.43	82.35	83.43
CVX	4.9	4.9	4.6	4.63
C	35.65	35.94	34.9	34.96
MRK	45.08	45.83	44.21	44.33
AIG	14.11	14.29	14.025	14.04
AA	69.24	69.52	68.9775	69.3
XOM	18.38	18.52	18.02	18.09
BAC	36.5	37.01	36.28	36.49
HD	27.52	27.69	27.47	27.59
CSCO.O	75.11	75.27	74.01	74.01
BA	30.83	31.265	30.83	31.11
MSFT.O	26.25	26.41	26.11	26.25
T	36.74	37.14	36.69	37.0598
DIS	24.04	24.12	23.78	23.8
INTC.O	44.44	45.18	43.76	43.97
JPM	40.78	41.35	40.3	41.34
DD	54.45	54.67	53.9	53.95
WMT	76.48	77.06	76.26	76.4419
UTX	53.19	53.25	51.88	51.9
TRV	54.15	54.595001	53.88	54.283
HPQ	272	272.8	268.22	269.16
AAPL.O	48.1	48.1	46.99	47.2
AXP	129.98	131	129.32	130.6
IBM	21.36	21.44	21.17	21.29
MO	78.29	78.47	77.79	78.02
NKE	47.53	48.77	47.53	48.77
HON	54.14	54.34	53.7	53.721
KO	96.77	97.5	95.59	96.14
V	71.2	71.41	70.74	71.1
MCD	31.17	31.17	29.725	29.85
UNH	87	87.76	86.8	87.75
MMM	65.84	65.84	64.6	64.7
JNJ	63.61	64.28	63.38	64.28
