VZ	30.31	30.53	30.25	30.39
GE	18.12	18.33	17.94	17.99
GM	177.1	178.35	176.01	177.4
GS	17.21	17.33	16.8	16.92
PFE	59.68	60.24	58.99	59.15
CAT	74.56	75.3	73.91	74.66
CVX	4.02	4.045	3.4923	3.91
C	38.47	38.735	37.86	37.91
MRK	34.28	35	33.87	34.43
AIG	14.23	14.49	14.08	14.25
AA	67.16	67.89	66.43	66.78
XOM	17.11	17.17	16.7496	16.78
BAC	32.42	32.54	32.2	32.2
HD	26.19	26.43	26.02	26.05
CSCO.O	70.7	73.21	70.68	71.02
BA	29.45	29.89	29.35	29.58
MSFT.O	26.05	26.28	26.01	26.16
T	33.85	33.97	33.48	33.5866
DIS	22.09	22.33	21.82	21.94
INTC.O	43.41	43.86	42.136	43.34
JPM	37.19	37.44	36.62	36.75
DD	56	56.22	55.15	55.44
WMT	72.89	73.715	72.68	73.2066
UTX	53.89	53.89	52.785	53.204
TRV	52.62	52.93	52.25	52.55
HPQ	223.71	224.85	221.32	221.8
AAPL.O	40.66	41.25	40.28	40.32
AXP	127.98	128.95	126.82	127.71
IBM	20.5	20.53	20.25	20.32
MO	74.5	74.5	73.13	73.511
NKE	43.01	44.28	43.01	43.5
HON	54.06	55.04	53.87	54.5
KO	89.98	90.86	88.69	88.77
V	66.8	66.92	66	66.41
MCD	33.63	34.67	33.63	34.2
UNH	83.67	83.98	81.55	81.6
MMM	65.4	65.48	64.76	65
JNJ	63.68	64	63.53	63.8201
