VZ	26.89	27.06	26.63	26.83
GE	15.21	15.34	15.07	15.15
GM	140.1	140.3	137.69	139.08
GS	14.79	14.95	14.68	14.8
PFE	66.41	67.23	65.55	66.65
CAT	73.3	73.49	72.37	73.05
CVX	4.34	4.35	3.3675	4.2
C	36.39	36.39	35.84	36.2
MRK	38	38.2	36.89	37.6
AIG	11.15	11.18	10.82	10.89
AA	59.5	59.5	58.64	59.2
XOM	15.79	15.79	15.44	15.7
BAC	28.72	28.72	28.13	28.28
HD	23.3	23.89	23.27	23.7
CSCO.O	64.5	65.37	64.1	65.05
BA	25.63	25.72	24.7663	25.4
MSFT.O	25	25.1	24.8	24.87
T	34.4	34.48	33.94	34.24
DIS	22.4	22.45	21.3019	21.32
INTC.O	40.75	40.75	39.87	40.39
JPM	37.31	37.31	36.635	37.1
DD	50.6	50.6	49.95	50.35
WMT	67.68	68.322	67.39	68.01
UTX	51.09	51.48	50.89	51.4
TRV	47.27	47.97	46.99	47.1
HPQ	254	255.77	247.88	252.56
AAPL.O	44.11	44.1675	43.28	43.7
AXP	131.48	131.76	129.22	130.72
IBM	21.48	21.48	21.17	21.35
MO	70.076	70.58	69.51	70.1852
NKE	41.88	42.02	41.4	41.4
HON	52.48	52.92	52.42	52.82
KO	75.87	76.98	75.66	76.21
V	71	71	70.23	70.9
MCD	30.02	30.38	29.78	30.32
UNH	84.75	84.75	82.5	82.5
MMM	60.43	60.67	60.08	60.62
JNJ	62.16	62.77	62.03	62.66
