VZ	32.28	32.5	32.01	32.39
GE	15.94	16.33	15.94	16.32
GM	34.46	34.91	34.39	34.78
GS	157	159.160004	156.54	158.45
PFE	16.45	16.74	16.3	16.69
CAT	85.4	87.79	84.49	87.42
CVX	82.29	83.22	81.0753	82.7
C	4.24	4.33	4.21	4.31
MRK	34.85	35.12	34.47	35.06
AIG	41.49	42.585	41.29	42.15
AA	13.25	13.6	13.25	13.58
XOM	70.02	71.49	69.95	71.24
BAC	10.94	11.3	10.91	11.25
HD	30.39	31.99	30.2	31.63
CSCO.O	19.21	19.3889	19.16	19.3
BA	64.9	65.79	64.5	65.7
MSFT.O	25.46	26.24	25.35	26.02
T	27.95	28.31	27.79	28.28
DIS	37.05	37.385	36.51	37.12
INTC.O	21.22	21.59	21.0925	21.43
JPM	37.99	38.18	37.6698	38.08
DD	47.45	48.45	46.9289	48.25
WMT	54.5	54.82	54.09	54.7
UTX	76.36	78.44	75.27	78.26
TRV	54.99	55.5	54.0602	54.0602
HPQ	42.18	42.93	41.93	42.56
AAPL.O	313	317.58	311.5545	315.22
AXP	43.89	44.45	43.1638	44.12
IBM	142.05	145.08	141.46	144.52
MO	24.06	24.33	24.0312	24.16
NKE	87	88.2199	86.018	87.7926
HON	50.2	51.22	49.7746	49.7746
KO	63.45	64.7902	63.45	64.55
V	74.5	75.480003	73.946	75.01
MCD	78.64	79.562	77.25	79.29
UNH	36.9	37.89	36.9	37.67
MMM	85.05	86.7001	85	86.05
JNJ	61.99	62.48	61.55	62.42
PG	61.65	62.39	61.1494	62.16
