VZ	33.4	34.885	33.4	34.13
GE	18.27	19.28	18.2	18.6
GM	4.82	5.34	4.4225	4.8
GS	71.95	78.49	71.95	76.6
PFE	16.84	17.2401	16.72	16.9
CAT	40	44	39.8	42.2
CVX	75.99	79.18	75.5	77.4
C	7.92	8.61	7.92	8.36
MRK	27.06	27.67	26.76	27.01
AIG	1.95	2.09	1.9	1.91
AA	8.61	9.77	8.61	9.71
XOM	78.5	80	78	79.29
BAC	15.75	17.99	15.75	17.55
HD	24.55	25.44	24	24.2
CSCO.O	16.2	17.44	16.16	17.1
BA	40.04	43.63	40	42.1
MSFT.O	20.17	21.22	20.1	20.72
T	28.87	30.62	28.86	29.75
DIS	23	26.08	22.89	24.7
INTC.O	13.5	14.03	13.4601	13.69
JPM	34.5	37.51	33.8125	36.04
DD	24.49	26.65	24.49	26.46
WMT	60.23	60.23	56.56	57.2
UTX	49.16	50.44	47.41	48.39
TRV	44	44.47	42.29	43.77
HPQ	34.26	35.81	34.02	34.75
AAPL.O	95.67	99.99	100.01	98.55
AXP	22.26	24.8	22.26	24.15
IBM	82.33	85.85	82.04	83.09
MO	15.4	15.46	14.77	15.02
NKE	54.3	57.04	54.3	56.17
HON	27.6	27.78	26.5	27.21
KO	46.97	47.06	45.45	45.45
V	53.39	57.66	53.39	55.48
MCD	62.82	64.34	59.5	60.22
UNH	21.8	22.08	20.91	21.45
MMM	59.93	60.5	55.46	56.8
JNJ	59.49	59.87	57.77	58.73
PG	62.84	63.92	61.61	61.87
