VZ	43.07	43.16	42.53	42.54
GE	39.37	39.76	38.96	39.12
GM	34.52	35.58	34.52	35.15
GS	230	230.6	225.75	225.9
PFE	26.45	26.45	25.69	25.8
CAT	82.23	82.8	81.26	81.3
CVX	83.29	83.7	80.77	81
C	54.26	54.55	53.42	53.49
MRK	50.32	50.36	49.21	49.26
AIG	72.61	72.69	71.93	72.03
AA	41.58	41.65	40.25	40.5
XOM	85.84	86.22	82.8	82.95
BAC	50.55	50.78	49.9	50.18
HD	40.3	41.17	38.27	40.14
CSCO.O	27.3	27.67	27.16	27.2
BA	97.37	97.63	96.05	96.86
MSFT.O	30.46	30.56	29.96	30.1
T	40.3	40.5601	39.51	39.56
DIS	34.76	34.76	34.16	34.4877
INTC.O	24.18	24.34	23.93	24
JPM	50.85	50.96	49.42	49.59
DD	52.21	52.73	51.465	52.16
WMT	48.81	49.24	48.58	48.6
UTX	71.72	72.64	71.72	71.83
TRV	53.3	53.63	52.59	53.0654
HPQ	45.9	46	45.03	45.04
AAPL.O	123.5	124.25	121.3	121.61
AXP	63.15	63.53	62.04	62.23
IBM	106.5	107	105.75	106.12
MO	69.69	69.82	68.2	68.48
NKE	54.74	54.97	53.415	54.233
HON	57.87	58.15	56.52	57.05
KO	51.39	52.08	51.35	51.49
V	52.48	52.48	51.31	51.7319
MCD	52.74	52.895	51.47	51.874
UNH	88.27	88.29	86.99	87.09
MMM	62.42	62.8	61.99	62.05
JNJ	61.82	62.49	61.8	62.12
