VZ	34.3	34.86	34.06	34.7
GE	28.27	28.4388	28.08	28.24
GM	10.04	9.9995	10	10.2
GS	155.75	155.75	153.6	155.5
PFE	19.2	19.25	18.62	19.15
CAT	68.45	69.84	68.45	69.56
CVX	86.07	86.82	85.84	86.7
C	17.8	18.23	17.75	18.15
MRK	35.47	35.85	35.4	35.73
AIG	19.6	20.25	19.38	20.13
AA	31.81	32.38	31.73	32.01
XOM	80.69	80.91	80.02	80.73
BAC	29.08	29.81	28.82	29.64
HD	27.05	27.46	26.605	27.15
CSCO.O	24	24.58	23.97	24.37
BA	63.01	65.17	63.01	64.27
MSFT.O	27.47	27.78	27.19	27.46
T	30.62	36.3	30.62	31.25
DIS	31.26	32.09	31.26	31.76
INTC.O	23.15	23.56	23.02	23.36
JPM	36.38	37.32	35.9	37.15
DD	43.93	44.57	43.78	44.2
WMT	58.9	59.85	58.55	59.37
UTX	64.44	65.29	64.44	64.9511
TRV	43.24	43.67	42.96	43.3383
HPQ	46.86	47.21	46.6	46.85
AAPL.O	173.7	175.71	172.42	174.69
AXP	37.5	38.889	37.5	38.5201
IBM	122.49	124.76	122.21	123.36
MO	20.79	20.83	20.51	20.62
NKE	58.92	59.8	58.72	59.67
HON	48.76	49.37	48.5	48.94
KO	53	54.14	53	53.79
V	72.95	74.5	72.88	74.3
MCD	62.05	62.38	61.42	62.09
UNH	29.45	29.76	28.88	29.43
MMM	70.72	71.2	70.13	70.6377
JNJ	70.71	71.38	70.59	71.0649
PG	69.5	70.21	69.4	70.06
