VZ	31.44	31.77	31.29	31.33
GE	33.69	34.21	33.64	33.8
GM	25.64	25.98	24.86	25.78
GS	145.3	147.47	138.14	139.99
PFE	23.03	23.49	22.9	23.29
CAT	66.2	67.49	65.5	66.33
CVX	57.3	58.14	56.69	56.87
C	49.15	49.38	48.09	48.26
MRK	33.25	34.04	33.18	33.67
AIG	59.5	59.99	59.1	59.6101
AA	29.62	29.77	28.68	29.73
XOM	57.98	58.27	56.65	56.7
BAC	48.4	48.6475	46.82	48.1339
HD	36.04	36.88	36.04	36.35
CSCO.O	19.34	19.61	19.31	19.35
BA	77.7	77.88	76.44	77.73
MSFT.O	21.62	22.02	21.47	21.53
T	26.05	27.13	26.05	27.05
DIS	28.89	28.9	28.25	28.28
INTC.O	16.76	17.2701	16.73	17.15
JPM	41.4	41.86	40.34	40.42
DD	40.18	40.77	39.76	39.98
WMT	46.88	47.9	46.88	47.56
UTX	59.29	60.23	59.11	59.62
TRV	29.22	30.18	29.22	29.87
HPQ	56.55	59.06	56.55	58.5
AAPL.O	52.84	53.54	52.18	53.0011
AXP	77	77.9	76.65	76.93
IBM	70.49	71.09	69.56	71.09
MO	81	82.2	80.9	81.13
NKE	37.66	38.51	37.41	37.82
HON	43.18	43.31	42.76	43.31
KO	34.17	34.58	33.65	33.995
V	32.8	33.13	31.73	32.93
MCD	44.75	45.68	44.75	45.16
UNH	80.34	81.23	79.56	80.16
MMM	61.38	61.67	60.57	60.61
JNJ	54.35	55.24	53.8	53.85
