VZ	30.65	30.69	30.03	30.37
GE	16.16	17.17	16.11	17
GM	176.83	180	176.5	179.9
GS	16.35	16.44	16.17	16.2501
PFE	51.9	52.9101	51.4	52.62
CAT	71.59	72.57	71.59	72.2401
CVX	4.3	4.36	4.16	4.24
C	32.75	32.75	31.86	32.22
MRK	39.42	41.2	39.4	40.33
AIG	14.14	14.51	14.13	14.46
AA	69.88	70.375	69.21	70.11
XOM	17	17.3	16.84	17.29
BAC	27.75	28.31	27.56	27.77
HD	23.02	23.44	22.98	23.3
CSCO.O	52.07	52.77	51.83	52.1
BA	25.3	25.35	24.9584	25.13
MSFT.O	26.77	26.88	26.29	26.55
T	28.3	28.45	28.11	28.21
DIS	19.64	19.72	19.45	19.6
INTC.O	43.43	44.6505	43.19	44.55
JPM	33.24	34.21	33.24	33.84
DD	50.15	50.17	49.76	50.08
WMT	61.67	62.34	61.37	61.62
UTX	49.03	49.16	48.645	49
TRV	45.78	45.94	45.4	45.75
HPQ	177.39	182.73	177.25	182.08
AAPL.O	34.8	36.38	34.65	35.85
AXP	119.68	121.919	119.31	121.75
IBM	18.05	18.29	17.91	18.2
MO	54.65	57.43	54.61	54.99
NKE	39.93	40.2	39.39	40
HON	52.45	52.81	51.91	52.09
KO	73.5	74.54	72.71	74
V	54.98	56.62	54.98	56.37
MCD	27.7	29.33	27.7	29.02
UNH	74.98	75.48	74.56	74.68
MMM	60.17	60.45	59.75	60.07
JNJ	55.03	55.45	54.64	54.76
