VZ	33.8	34.73	33.715	34.59
GE	28.5	29.79	28.5	29.58
GM	9.97	9.9999	10	10
GS	172.01	178.389999	172.01	175.5
PFE	19.2	19.86	19.16	19.79
CAT	68.78	71.92	68.52	70.92
CVX	83	84.45	81.96	84.45
C	18.55	19.66	18.41	19.38
MRK	34.98	36.03	34.98	35.95
AIG	24.07	25.15	23.43	24.65
AA	31.69	32	30.67	31.76
XOM	77.4	78.85	76.35	78.85
BAC	31.21	32.73	30.81	32.25
HD	24.8	26.5	24.53	26.5
CSCO.O	23.67	24.44	23.66	24.18
BA	64.75	68.71	64.4	68.28
MSFT.O	27.51	28.19	27.22	28.1
T	30.3	31.16	30.3	30.97
DIS	31.09	32.09	31.03	32.03
INTC.O	23.69	24.27	23.6	24.16
JPM	40	41.56	39.44	41
DD	43.6	45.44	43.21	45.31
WMT	57	58.37	56.91	57.77
UTX	64	66.94	64	64.63
TRV	43.05	44.5	42.88	44.39
HPQ	45.51	45.95	44.81	45.85
AAPL.O	164	169.57	163.75	169.51
AXP	36.5	38.2722	36.14	37.81
IBM	128.9	129.82	127.67	128.31
MO	20.85	21.02	20.7	20.95
NKE	60.79	63.47	60.62	63.47
HON	49.92	51.4	49.74	51.32
KO	53.89	55.52	53.72	55.16
V	69.65	72.8	69.2602	72.45
MCD	62	66.22	61.73	65.5
UNH	29.35	31.15	29.29	31
MMM	71.17	73.91	71.17	71.36
JNJ	70.47	71.67	70.47	71.55
PG	67.4	69.87	67	69.4
