VZ	42.53	42.74	41.12	41.12
GE	38	38	36.6	36.78
GM	27.5	27.63	26	26.96
GS	217.25	218.4	205.87	207.6
PFE	22.98	23.05	22.22	22.45
CAT	68.75	69.51	67.75	68.5471
CVX	86.67	87.29	83.6	83.95
C	32.1	32.1	29.7	29.8
MRK	57.56	58.4	56.98	57.8119
AIG	53.5	53.8	52.19	52.5
AA	35.15	36.099	34.88	34.89
XOM	88.42	88.75	85.51	85.95
BAC	43.28	43.45	41.84	42.05
HD	28.9	28.97	27.45	27.52
CSCO.O	28	28.83	27.46	27.53
BA	90.39	92.34	89.54	90.3
MSFT.O	34.2	34.36	32.9658	33.02
T	37.85	37.85	36.21	36.5
DIS	31.93	32.07	31.06	31.25
INTC.O	25.15	25.3215	24.33	24.37
JPM	42.39	42.39	40.25	40.4
DD	44.49	45.2	43.89	44.52
WMT	46.05	46.36	45	45.04
UTX	73.46	74.21	72.67	73.8
TRV	51.49	52.22	50.12	50.16
HPQ	49.37	49.58	47.1	47.1
AAPL.O	173.58	177.19	172.5	173
AXP	55.9	55.9	53.3	53.6
IBM	104	105.13	101.1	101.52
MO	73.07	73.51	71.39	71.65
NKE	63.88	63.88	62.12	63.2584
HON	54.44	54.84	53.09	53.39
KO	62.1	62.85	61.64	62.15
V	58	58	56.76	56.93
MCD	53.18	54.8	52.75	53.51
UNH	82.75	82.94	80.27	81
MMM	67.05	68.07	66.74	67.6
JNJ	72.86	73.55	71.87	72.5
