VZ	34.36	34.6725	33.85	34.28
GE	26.51	26.78	26.18	26.36
GM	11.45	11.7	11.23	11.69
GS	175.4	178.09	172.35	174.7
PFE	17.08	17.46	17.08	17.3
CAT	74.08	74.4601	72.71	73.75
CVX	97.52	99.16	97.52	97.98
C	17.72	17.86	16.92	17.24
MRK	36.25	37.87	36.11	37.11
AIG	27.92	28.19	26.98	27.75
AA	35.3	35.8	34.91	35.38
XOM	87.09	87.48	86.15	86.94
BAC	24.61	25.29	24.26	24.61
HD	24.6	24.67	23.91	24.12
CSCO.O	23.66	23.85	23.39	23.62
BA	67.91	68.01	66.39	66.92
MSFT.O	27.63	27.9	27.46	27.71
T	33.21	33.65	32.7469	33
DIS	31.38	31.913	31.25	31.57
INTC.O	21.5	21.82	21.23	21.55
JPM	36.12	36.853	34.25	35.22
DD	42.5	42.85	42.36	42.85
WMT	56.83	57.34	55.86	56.15
UTX	63	63	61.06	61.15
TRV	44.26	44.7	44.06	44.3
HPQ	44.12	44.78	44.05	44.72
AAPL.O	168	170.524	164.57	170.3
AXP	39.73	39.73	37.98	38.04
IBM	120.51	121.97	118.28	120.05
MO	20.97	20.97	20.25	20.34
NKE	59.5	61.75	59.2	60.34
HON	49.55	49.56	48.47	49.53
KO	53.22	53.22	51.81	52.09
V	78.98	82.7	77.59	82.3
MCD	56.45	56.72	55.2244	56.61
UNH	26.46	27.85	25.91	26.01
MMM	70.06	70.34	68.91	69.51
JNJ	64.33	64.68	63.42	63.57
PG	62	62.44	60.4819	60.7
