VZ	30.97	31.25	30.9	31.14
GE	33.9	34.73	33.89	34.49
GM	24.1	24.29	22.79	23.51
GS	128.13	130.33	127.83	130.13
PFE	22.09	22.27	21.9	22.15
CAT	53.93	54.91	53.85	54.3035
CVX	56.63	56.97	55.04	56.23
C	46.82	47.78	46.8	47.76
MRK	29.55	30.08	29.43	30.0144
AIG	66.81	67.31	66.3	66.8901
AA	26.25	26.5	26.02	26.2389
XOM	57.3	57.46	55.85	56.45
BAC	44.54	45.41	44.54	45.32
HD	40.9	41.9	40.81	41.76
CSCO.O	17.35	17.48	17.02	17.12
BA	64.9	66.1	64.76	66.1
MSFT.O	26.89	27.12	26.6488	27.09
T	19.65	20.01	19.1	19.1
DIS	25.43	25.8	25.41	25.5925
INTC.O	24.69	25.4	24.65	25.2
JPM	37.45	38.4	37.45	38.32
DD	41.95	42.3	41.76	42.27
WMT	48.15	49.47	48.15	49.24
UTX	52.69	52.93	52.313	52.5634
TRV	28.16	28.39	27.74	28.27
HPQ	60.3	61.31	59.07	61.19
AAPL.O	49.48	50.07	49.2	49.87
AXP	82.84	84.2	82.36	84
IBM	74.58	74.69	73.87	74.51
MO	86.5	87.49	86.47	87.0547
NKE	35.79	35.9913	35.5	35.9562
HON	42.38	42.65	42.24	42.52
KO	30.57	30.93	30.51	30.7045
V	33	33.27	32.73	33.23
MCD	57.36	59.38	57.36	59.15
UNH	76.05	77.29	75.77	77.18
MMM	60.99	61.59	60.7	61.59
JNJ	56	56.54	55.92	56.37
