VZ	31.47	31.79	31.19	31.48
GE	14.38	14.38	14	14.08
GM	164.3	166.37	163.83	165.8
GS	16.7	16.879	16.65	16.76
PFE	47.61	47.79	46.78	47.12
CAT	70.6	71.19	69.85	71.04
CVX	4.77	4.81	4.58	4.59
C	32.8	32.93	32.4779	32.7
MRK	34.15	40.2	33.3	39.29
AIG	12.39	12.53	12.12	12.3
AA	70.09	71.46	69.94	71.27
XOM	17.79	17.94	17.54	17.77
BAC	27.25	27.94	27.25	27.6
HD	21.97	22.08	21.82	21.9
CSCO.O	48	48.38	47.46	47.8696
BA	24.55	24.73	24.42	24.46
MSFT.O	26.25	26.71	26.15	26.57
T	26.87	27.3	26.59	27.05
DIS	19.1	19.52	19.1	19.47
INTC.O	43.55	43.7499	42.93	43.15
JPM	32.17	32.8501	31.99	32.38
DD	51.5	52.14	51.5	51.75
WMT	59.59	59.92	59.25	59.75
UTX	48.24	48.93	47.98	48.79
TRV	44.65	44.74	44.1	44.52
HPQ	169.95	169.95	166.81	166.9
AAPL.O	32.68	33.18	32.48	33.1
AXP	118.85	119.96	118.18	119.32
IBM	18.19	18.33	18.05	18.25
MO	55	55.97	55	55.5055
NKE	37.56	37.56	36.89	37.1144
HON	48.75	49.308	48.72	49.18
KO	68.8	70.33	68.46	70.02
V	56.52	57.2739	56.34	57
MCD	29.65	29.775	28.65	28.8
UNH	72.34	72.71	71.31	71.5
MMM	61.15	61.3	60.51	60.53
JNJ	53.4	53.77	53.25	53.4
