VZ	33.62	33.73	33.3	33.5058
GE	33.28	33.29	32.95	33.1
GM	19.8	20.36	19.6501	20.25
GS	145.02	145.22	143.2	144.24
PFE	25.92	26.39	25.82	26.1
CAT	73.23	74.01	72.21	72.85
CVX	55.8	55.91	54.95	55.4
C	46	46.43	45.8	46.4
MRK	34.9	34.99	34.69	34.9
AIG	65.47	66.58	65.47	66.4854
AA	29.9	29.9	28.65	29.8
XOM	59.99	60.01	59.48	59.89
BAC	45.09	45.67	45.09	45.62
HD	41.8	41.81	41.2	41.4428
CSCO.O	20.96	21.05	20.7299	20.9
BA	72.66	73.21	72.41	72.5
MSFT.O	26.89	27.09	26.82	27.08
T	27.02	27.02	26.1101	26.3708
DIS	27.86	28.32	27.76	28.01
INTC.O	20.25	20.29	19.91	20.06
JPM	40.99	41.62	40.99	41.48
DD	40.5	40.88	40.4	40.7397
WMT	45.15	45.36	44.97	45.2671
UTX	57.6	57.95	57.37	57.77
TRV	32.75	33.1	32.64	32.64
HPQ	65.05	66.85	65.05	66.35
AAPL.O	53.6	53.99	53.45	53.5879
AXP	79.65	80.78	79.64	80.2675
IBM	71.5	72.24	71.49	71.79
MO	86.6	86.93	84.05	84.5528
NKE	40.99	41.54	40.86	41.3748
HON	41.8	42.03	41.66	41.8756
KO	31.48	31.68	31.29	31.4142
V	34.52	34.78	34.02	34.6376
MCD	56.75	57.308	56.101	56.51
UNH	71.77	72.32	71.61	72.27
MMM	57.8	58.3	57.55	58.1769
JNJ	59.21	60.54	59.21	60.3639
