VZ	30.34	30.34	30.03	30.25
GE	16.85	16.9	16.325	16.43
GM	183.74	185.39	182	184.25
GS	16.9	16.92	16.44	16.55
PFE	52.19	52.43	50.42	51.4
CAT	71.1	71.28	69.79	70.5
CVX	4.74	4.83	4.532	4.77
C	32.22	32.22	31.17	31.5
MRK	45.6	46.4	43.28	44.35
AIG	13.6	13.62	13.0418	13.19
AA	69.19	69.65	68.09	68.65
XOM	17.19	17.47	16.77	17.11
BAC	26.93	26.93	26.33	26.63
HD	23.5	23.78	22.99	23.52
CSCO.O	54.75	55.22	53.4999	54.1
BA	25.88	25.9825	25.41	25.84
MSFT.O	27.3	27.43	26.91	27
T	27.92	27.98	27.2616	27.46
DIS	19.45	19.78	19.26	19.53
INTC.O	45	45.24	43.45	43.8
JPM	32.66	32.79	31.75	32.06
DD	49.33	49.36	48.76	49.03
WMT	61.01	61.52	60.01	60.93
UTX	49.26	49.5	48.33	49.23
TRV	47.5	47.64	46.7	47.35
HPQ	186.68	186.68	182.85	185.85
AAPL.O	34	34.82	33.17	34.18
AXP	118.98	119.99	117.610001	119.61
IBM	18	18	17.69	17.85
MO	63.5	64.9233	63.32	64.75
NKE	37.45	37.45	36.22	37.15
HON	53.61	53.95	52.61	53.6619
KO	70	70.17	68.66	69.1
V	57.17	57.33	56.2401	56.98
MCD	25.68	25.68	24.5398	24.85
UNH	74.3	74.94	72.868	73.84
MMM	61.15	61.25	60.36	60.89
JNJ	58.14	58.14	57.34	57.92
