VZ	25.65	27.18	25.075	26
GE	18.99	19.28	18	18.62
GM	6.06	6.48	5.99	6.1
GS	114.71	115.55	102.07	107.75
PFE	16.68	17.25	16.125	17.1
CAT	36.8	36.8	33.96	35.97
CVX	61.93	67.3	60.57	66.7
C	13.36	13.6	12.5	13
MRK	27.61	29.32	26.87	29.27
AIG	2.17	2.21	2.01	2.05
AA	10.6	9.9975	10	10.17
XOM	65.5	70.39	63.7	69.93
BAC	22.66	23.13	21.65	22.76
HD	19.65	19.76	18.03	19.4
CSCO.O	17.31	17.88	16.49	17.04
BA	43	47	42.85	47
MSFT.O	21.95	23.5	20.91	22.11
T	24	25.7901	23.75	25.45
DIS	23.05	24	21.92	23.67
INTC.O	14.5	14.9401	13.93	14.43
JPM	37.17	38.61	35.95	37.8
DD	31.65	32.52	30.08	31.64
WMT	52	53.38	50.06	52.89
UTX	47.25	50.23	46.11	48.8
TRV	38.3	41.58	37.02	41
HPQ	34.8	35.44	31.87	33.3
AAPL.O	97	99.19	92.04	97.8
AXP	24.56	25.5	22.96	24.94
IBM	83.5	85.83	81.01	84.96
MO	19.69	19.99	18.9	19.58
NKE	52.5	53.27	48.255	50.73
HON	27.5	29.61	27.04	28.88
KO	45.74	45.74	41.57	43.15
V	48.72	49.45	45.76	48
MCD	54	56.21	52.69	55.9
UNH	23.9	25.13	22.24	23.69
MMM	59.28	62.6	57.81	61.55
JNJ	61.5	63	60.23	62.59
PG	59.9	61.34	57.4	60.9
