VZ	33.1	33.51	33	33.1
GE	33.99	34.52	33.88	34.5
GM	34.06	35.35	34.06	34.91
GS	112.04	114.26	112.01	113.72
PFE	26.46	26.58	26.21	26.4
CAT	55.15	55.5	54.83	55.5
CVX	62.5	63.13	62.02	62.49
C	43.24	43.59	43.04	43.51
MRK	31.18	31.38	30.92	31.09
AIG	61.98	62.94	61.75	62.67
AA	29.15	29.8	29.15	29.76
XOM	60	61	60	61
BAC	42.81	42.85	42.45	42.75
HD	41.3	42.04	41.01	41.5
CSCO.O	18.4	18.42	17.79	17.93
BA	66.15	67.31	66.05	67.31
MSFT.O	26.99	27.3	26.9	27.16
T	20.12	20.22	20.01	20.14
DIS	25.42	25.9	25.42	25.88
INTC.O	26.67	26.82	26.26	26.4
JPM	34.75	35.1	34.46	34.78
DD	42.33	42.48	41.6	41.79
WMT	48.95	49.28	48.65	48.84
UTX	50.32	51.85	50.3	51.63
TRV	24.01	24.43	23.6	23.7
HPQ	43.5	44.12	43.27	43.76
AAPL.O	56.41	56.95	56.41	56.8
AXP	82.25	82.74	81.78	82.66
IBM	66.92	67.49	66.72	67.46
MO	83.06	83.18	81.25	81.96
NKE	38.4	38.84	38.26	38.84
HON	43.71	44.11	43.62	44.11
KO	32.22	32.36	32.108	32.232
V	32.97	34.7	32.94	34.5
MCD	51.79	52.59	51.79	52.59
UNH	72.2	72.42	71.84	72.36
MMM	63.78	64.5	63.76	64.31
JNJ	53.75	53.86	53.05	53.66
