VZ	32.03	32.45	31.91	32.41
GE	33.66	33.74	33.26	33.53
GM	30.88	31.51	30.7	30.7
GS	120.12	120.8	119.83	120.1
PFE	24.98	25.11	24.69	25
CAT	58.73	59.56	57	57.55
CVX	64.48	65.48	64.21	64.83
C	45.34	45.43	44.94	45.18
MRK	27.24	27.82	27.24	27.52
AIG	61.34	61.34	60.51	60.9915
AA	24.1	24.23	23.99	24.07
XOM	64.7	64.96	63.87	64.7
BAC	41.92	42.04	41.35	41.6
HD	38.5	38.5	37.49	37.85
CSCO.O	17.76	18.05	17.75	17.92
BA	66.56	67.32	66.35	67.21
MSFT.O	25.4	25.86	25.38	25.63
T	19.5	19.79	19.47	19.73
DIS	23.4	23.56	23.24	23.36
INTC.O	23.85	24.15	23.85	23.97
JPM	33.98	34.24	33.79	33.92
DD	38.2	38.59	37.88	38.04
WMT	43.3	43.4	42.79	43.29
UTX	51.9	52.03	51.59	51.91
TRV	28.38	28.79	28.21	28.43
HPQ	53.5	53.55	50.63	51.35
AAPL.O	56.71	57.08	56.31	56.62
AXP	78.79	79.7	78.24	79.48
IBM	74.34	74.34	72.95	73.55
MO	81.6	81.97	81.15	81.3
NKE	37.6	38	37.56	37.57
HON	42.35	42.98	42.33	42.87
KO	32.43	32.58	32.35	32.4661
V	33.6	33.9	33.09	33.1
MCD	55.28	55.9	54.87	55.6
UNH	73.19	73.65	72.24	72.68
MMM	63.35	63.6	63.1042	63.21
JNJ	57.1	57.73	57.1	57.6
