VZ	44.58	45.04	44.4	44.91
GE	40.31	40.48	39.73	40.18
GM	38.99	38.99	37.2	37.89
GS	226	229.9	222.01	227.5
PFE	24.24	24.47	23.98	24.35
CAT	75.5	75.75	73.65	74.22
CVX	90.26	91.57	89.67	91
C	41.82	42.25	40.47	41.27
MRK	55.07	57.25	55.07	57.14
AIG	63.92	64.18	58.52	62.05
AA	38.5	38.58	37.79	38.4205
XOM	92.47	92.8	90.7	91.48
BAC	47	47.6	46.4798	47.25
HD	30.89	31.47	30.39	30.85
CSCO.O	31.26	31.86	31.097	31.55
BA	94.98	96.87	93.95	96.09
MSFT.O	31.61	35.85	31.25	35.56
T	41.55	41.9	40.6	40.9
DIS	34.9	34.95	34.17	34.5
INTC.O	26.15	26.49	25.55	26.35
JPM	46.27	46.53	45.21	46.05
DD	47.54	48.49	47.39	48.03
WMT	43.8	44.24	43.29	43.87
UTX	76.7	76.84	75.43	75.9822
TRV	51.4	52.83	50.56	51.4309
HPQ	51.46	52.85	50.96	52.15
AAPL.O	186	189.49	181.81	184.17
AXP	58.87	60.19	57.99	59.76
IBM	113.1	114.39	111.77	113.35
MO	72.49	72.9	72.07	72.53
NKE	63.42	64.19	63.23	63.5621
HON	58.48	59.38	58.48	59.13
KO	60.3	61.5	60	61.5
V	57.65	58.94	56.975	58.94
MCD	48.5	48.94	48.185	48.4985
UNH	86.68	86.81	85.33	86.09
MMM	64.34	64.4	63.74	63.8911
JNJ	71.25	71.67	71.14	71.35
