VZ	30.5	30.97	30.0418	30.2
GE	10.09	9.9994	10	10.02
GM	2.78	2.78	1.935	2.02
GS	101.5	108.45	101	105.4
PFE	13.95	13.95	13.56	13.56
CAT	27.94	28.44	27.49	27.99
CVX	67.5	68.51	66.81	67
C	2.49	2.58	2.45	2.48
MRK	26.7	27.075	26.35	26.4
AIG	1.03	1.05	0.96	1
AA	6.92	7.54	6.9	7.24
XOM	69.15	69.49	67.6	67.68
BAC	6.4	6.88	6.26	6.61
HD	23.4	23.65	22.67	23.5
CSCO.O	16.5	16.9801	16.37	16.68
BA	35.8	36.22	35.07	35.2
MSFT.O	17.7	18.77	17.69	18.37
T	25.3	25.57	25.12	25.14
DIS	18	18.48	17.83	18.07
INTC.O	14.86	15.37	14.86	14.9
JPM	25.71	27.09	25.37	26.33
DD	22.01	22.61	21.68	22.3
WMT	52	52.45	51.16	51.76
UTX	42.73	43.8	42.14	42.14
TRV	39.43	40.92	38.995	40.53
HPQ	32.55	32.79	31.66	31.81
AAPL.O	105.05	107.39	104.4	104.57
AXP	13.2	13.82	13.02	13.55
IBM	95	98.27	94.63	96.16
MO	16.44	16.5	15.85	16
NKE	46.91	47.595	45.87	46.89
HON	27.9375	28.4595	27.51	27.75
KO	44.69	44.69	43.94	44
V	55	56.19	53.86	55.23
MCD	54.19	55.32	54.19	54.5
UNH	20.52	21.59	20.52	20.93
MMM	49.01	50.52	48.84	49.02
JNJ	53.1	53.5	52.3	52.4
PG	47.99	47.99	46.5	46.97
