VZ	29	30.6873	27.67	29.7
GE	14.25	15.89	14.25	15.28
GM	3.06	3.59	2.96	3.47
GS	54.8	69.99	54.8	67.2
PFE	15.73	16.48	15.48	15.9
CAT	36	36.83	34.66	36.5
CVX	71.16	77.74	70.31	74.3
C	5.3	6.485	4.78	6.05
MRK	24.49	25.95	24.4	25.3725
AIG	1.65	1.77	1.6057	1.75
AA	9	9.28	8.68	9.09
XOM	75.9	80.19	75.46	78.64
BAC	12.03	14.84	12	14.49
HD	19.33	21.89	18.8915	21.1
CSCO.O	15.55	16.44	15.31	16.27
BA	39.67	41.22	38.95	40.5
MSFT.O	19.75	20.93	19.75	20.6
T	25.7	27.71	25.19	27
DIS	21.25	22.9	20.74	21.9
INTC.O	13.25	13.69	13.14	13.6
JPM	23.9	28.18	22.72	27.53
DD	23.9	24.74	23.03	24.24
WMT	53.25	53.99	52.16	53
UTX	46.71	49.81	46.14	48.76
TRV	38.77	40.85	37.65	40.5
HPQ	34.64	36	33.4973	35.35
AAPL.O	83.1	94.51	83.1	92.8
AXP	19.5	21.75	18.52	20.7
IBM	75.58	81.946	75.05	79.87
MO	15.65	16	15.25	15.57
NKE	48	51	48	50.3757
HON	25	26.77	25	26.19
KO	44.78	46.05	43.74	45.25
V	46.6	49.98	45.97	49.59
MCD	55.03	56.47	55.03	55.49
UNH	17.99	19.39	17.38	19.07
MMM	61.3	64.21	61	62.65
JNJ	58.35	61.1	57.92	59.3
PG	63.09	64.99	62.71	64.59
