date	COMPANY	Open	High	Low	Close	Open_p	High_p	Low_p	Close_p
2010-12-22	MRK	36.16	36.37	36.11	36.23	-0.009857612267251015	-0.00791052918712487	-0.001835450735838906	-0.0011028398125173533
2010-12-22	MMM	86.45	86.89	85.83	86.72	-0.01019006182734139	-0.00810502283105019	-0.0048464891939522525	0.0025433526011560126
2010-12-22	HON	53.37	53.74	53.37	53.6608	0.005084745762711895	0.0020510908073838596	0.0071711643706358075	0.0008542385526437712
2010-12-22	MSFT.O	28.12	28.3795	27.99	28.1	0.004644515898535317	0.004228591648973712	0.008285302593659782	-0.002484913028043989
2010-12-22	DD	49.94	50.0	49.57	49.8	0.004424778761061843	-0.0015974440894568342	-0.003016894609814913	-0.003402041224734864
2010-12-22	PFE	17.29	17.57	17.29	17.56	0.008751458576429227	0.008032128514056325	0.008751458576429227	0.01093839953943565
2010-12-22	WMT	53.65	59.1948	53.16	53.26	-0.004638218923933235	0.09620000000000006	-0.008208955223880654	-0.008193668528864162
2010-12-22	DIS	37.41	37.96	37.35	37.87	0.009444144630329054	0.014430785676109004	0.007825148407986982	0.014465577283685915
2010-12-22	JNJ	62.32	62.43	61.922	62.0	-0.0036770583533173307	-0.006208213944603691	-0.005907850377267598	-0.005453962143086355
2010-12-22	CVX	89.49	90.02	89.419	89.94	0.0070898041863605155	0.0024498886414254795	0.006290794508215125	0.007956965146251216
2010-12-22	KO	65.41	65.6	65.05	65.59	-0.003503960999390654	-0.0006093845216332827	-0.0018413380389750156	0.0015269506794932663
2010-12-22	TRV	55.77	55.97	55.56	55.8	0.0025166277188566344	0.00017869907076484282	0.002888086642599319	-0.0023136311135110166
2010-12-22	CSCO.O	19.59	19.65	19.51	19.58	-0.00507872016251909	-0.005566801619433348	0.00025634452704448307	0.0020470829068577334
2010-12-22	IBM	145.46	146.36	145.46	145.95	0.005252246026261398	0.002603096314563791	0.00594674554166974	0.0014409221902016434
2010-12-22	AAPL.O	324.56	325.7	323.71	325.13	0.004829721362229034	0.004286022632666198	0.004873657416030186	0.0029923494570580633
2010-12-22	UTX	79.19	79.650002	79.07	79.52	0.007891052564592105	0.002391177981263315	0.006363752068219375	0.009137055837563413
2010-12-22	XOM	72.73	72.98	72.65	72.83	0.0038647342995168366	0.0004112405757368265	0.005954029354749535	0.0015126512651264523
2010-12-22	C	4.74	4.76	4.69	4.72	0.006369426751592355	0.0	0.09985460344261532	-0.006315789473684275
2010-12-22	HPQ	41.9	41.9	41.37	41.48	0.0023923444976077235	-0.004514136374435873	-0.00791366906474833	-0.010023866348448762
2010-12-22	AIG	55.79	56.75	54.7	55.78	0.03314814814814815	0.022522522522522515	0.020522388059701413	0.010141253169141606
2010-12-22	MCD	76.52	77.35	76.52	77.01	-0.009449838187702286	0.0012944983818770073	-0.00026130128037638034	0.0015606710885680553
2010-12-22	GM	33.8	34.95	33.63	34.88	-0.003831417624521105	0.02975839717147921	-0.003260225251926485	0.030428360413589317
2010-12-22	AXP	43.3	43.369999	42.64	42.79	0.010501750291715295	-0.00046095874625495803	-0.003039513677811634	-0.01040703052728964
2010-12-22	V	68.35	68.742	68.06	68.48	0.005294896308280617	-0.0011333914559719105	0.0026517383618149815	0.006910748419350021
2010-12-22	CAT	94.93	94.93	94.11399999999999	94.57	0.015185541653299106	0.000838161106161861	0.008724544480171348	-0.0008452192287375926
2010-12-22	GE	17.8	18.07	17.8	18.07	0.0028169014084507005	0.0038888888888888307	0.0033821871476888976	0.005564830272676735
2010-12-22	AA	14.98	15.24	14.93	15.19	0.008754208754208737	0.013297872340425565	0.008783783783783639	0.013342228152101399
2010-12-22	PG	65.16	65.16	64.27	64.95	-0.0015323322096231218	-0.003059975520195879	-0.005877834311590613	0.0012332357021735962
2010-12-22	BAC	12.99	13.4499	12.99	13.32	0.018823529411764683	0.03143404907975467	0.029318541996830483	0.02304147465437789
2010-12-22	JPM	41.1	42.52	41.08	42.14	0.020357497517378365	0.031538088306647394	0.025205889693037165	0.025304136253041287
2010-12-22	GS	168.92	169.7	168.26	169.55	0.012709832134292443	0.004915023390773765	0.010388518585239925	0.006231454005934722
2010-12-22	T	29.09	29.15	28.99	29.15	-0.0054700854700854284	-0.005798090040927795	-0.002065404475043109	0.0017182130584192379
2010-12-22	INTC.O	21.12	21.12	20.8118	20.87	-0.002361832782239004	-0.008450704225352101	8.649687650175153e-05	-0.0038186157517898778
2010-12-22	HD	35.09	35.3225	35.05	35.18	-0.0031249999999999334	-0.004635500324062236	-0.0007127583749110267	0.0002843332385555897
2010-12-22	MO	25.25	25.35	25.17	25.25	0.003178386968613278	0.0	0.0035885167464115852	-0.003551696921862635
2010-12-22	VZ	34.94	35.22	34.84	35.18	0.005467625899280515	0.005423922352269406	0.0058898256149673145	0.004282043962317905
2010-12-22	NKE	87.26	88.0	86.63	87.01	-0.03898678414096912	-0.05070118662351675	-0.0031070195627158625	0.0
2010-12-22	UNH	35.45	35.94	35.31	35.86	0.007674815235929611	0.0036302708740574285	0.008857142857142897	0.013566986998303943
2010-12-22	BA	64.49	65.1363	64.19	64.61	0.011607843137254825	0.012581031293236178	0.013939896536745211	0.006386292834891005
