date	COMPANY	Open	High	Low	Close	Open_p	High_p	Low_p	Close_p
2010-12-30	AA	15.08	15.267999999999999	15.08	15.21	-0.006587615283267456	-0.007282184655396762	-0.0013245033112582183	0.004623513870541718
2010-12-30	V	70.51	70.8	70.17	70.35	-0.008158672105781362	-0.00442941726582069	-0.002700397953382616	-0.0029761904761905766
2010-12-30	MO	24.88	24.89	24.56	24.6	0.0016103059581320522	-0.008366533864541892	-0.005668016194331993	-0.004048582995951344
2010-12-30	GE	18.37	18.37	18.17	18.18	0.006575342465753531	-0.006006168497375564	-0.004383561643835576	-0.006014215418261304
2010-12-30	MSFT.O	27.95	28.09	27.78	27.84	0.0017921146953405742	-0.0010313311284184667	-0.004301075268817067	-0.006778451658936868
2010-12-30	NKE	85.45	86.096	85.12	85.8958	-0.01133865555941227	-0.005015601525482416	0.00023501762632216483	0.007693571093383422
2010-12-30	HON	53.11	53.3	52.82	52.99	-0.008031378408666412	-0.006893981740264676	-0.00807511737089206	-0.00721311475409836
2010-12-30	UTX	78.85	79.120003	78.62	78.85	-0.005298347420209404	-0.0066540740740741455	-0.005968990581865952	-0.003160556257901348
2010-12-30	HPQ	42.62	42.62	42.1701	42.26	0.004951662343786856	0.0	-0.0014184229220932654	-0.0023607176581681433
2010-12-30	CVX	91.26	91.8899	91.16	91.72	0.0007676280293893445	-0.0054129234765667444	0.0004389815627743321	0.0038305789646491117
2010-12-30	PFE	17.68	17.69	17.45	17.52	0.0051165434906197405	-0.0005649717514123465	-0.006264236902050135	-0.007365439093484416
2010-12-30	DD	49.7	49.8828	49.53	49.69	-0.004008016032064021	-0.005724536575642758	-0.0063195907312668664	-0.006597361055577844
2010-12-30	AAPL.O	325.6	325.99	323.08	323.6	-0.0011657156880789943	-0.0010418901112370094	-0.0062134727776069765	-0.00534825106042891
2010-12-30	BAC	13.45	13.48	13.26	13.3	0.006736526946107713	0.0022304832713755385	-0.0037565740045079066	-0.0022505626406601476
2010-12-30	MRK	36.15	36.2	35.96	36.01	0.0036091060521930007	-0.006858710562414272	-0.0016657412548585215	-0.005523336095001441
2010-12-30	TRV	55.78	55.79	55.52	55.6424	0.0007176175098673188	-0.000537441777140879	-0.0010795250089959962	0.0009426155783414103
2010-12-30	UNH	35.91	36.02	35.3875	36.0103	0.004475524475524351	0.0	-0.00847576351919288	0.0027651694466876986
2010-12-30	VZ	35.69	35.7	35.5	35.6	0.0005606952621248773	-0.0019541569867401742	-0.0002787954908349821	0.0005621135469364713
2010-12-30	C	4.77	4.78	4.75	4.75	-0.006250000000000089	-0.004166666666666541	-0.001051524710830698	-0.006276150627615107
2010-12-30	INTC.O	20.88	21.08	20.88	21.04	0.002400384061449934	0.0009971983474996726	0.002400384061449934	0.0047755491881564804
2010-12-30	AIG	57.1	58.7899	56.73	57.37	-0.03302286198137161	-0.010770654551573222	-0.002987697715290061	0.005432877672625125
2010-12-30	GS	167.89	168.24	167.04	167.7	-0.007155529272619754	-0.008837044892188062	-0.0001197054964648947	0.002390914524805554
2010-12-30	WMT	54.08	54.18	53.84	54.07	0.006888847514429308	-0.0014743826022852735	0.004477611940298498	-0.00018491124260355818
2010-12-30	GM	36.19	36.97	36.0	36.95	0.024922118380062086	0.01901593435519744	0.020119013884953185	0.026388888888889017
2010-12-30	BA	65.1	65.28	64.75	65.28	0.002000923503155283	0.0013805798435342354	0.0018567228841095407	0.0027649769585254003
2010-12-30	JPM	42.43	42.48	42.07	42.23	-0.0016470588235294459	-0.006083294337856926	-0.0054373522458628365	-0.0030689329556186085
2010-12-30	JNJ	62.31	62.31	61.9	61.97	0.0014464802314368974	-0.0017622556872797235	-0.003541532517707613	-0.0025752454530822977
2010-12-30	MCD	77.17	77.17	76.52	77.04	0.008758169934640625	-0.004128279943579782	0.0002614379084966423	0.0006494349915575626
2010-12-30	CAT	93.61	94.14	93.56	93.83	0.0007483429548855725	-0.0006369426751592355	0.00037421009624782897	0.0005331627212625811
2010-12-30	T	29.34	29.4	29.215	29.35	0.0010235414534289777	-0.0010193679918450993	-0.00017111567419569873	0.0013647219379051556
2010-12-30	KO	65.7	65.7	65.38	65.5	-0.001367989056087593	-0.001367989056087593	0.00030599755201943246	0.0007639419404124048
2010-12-30	CSCO.O	20.37	20.37	20.219	20.25	-0.0014705882352940014	-0.005856515373352744	-0.0014815546446739214	-0.000493583415597354
2010-12-30	HD	34.89	35.03	34.7	34.86	-0.008522331691763863	-0.007648725212464513	-0.00534590744270691	-0.0008598452278589797
2010-12-30	XOM	73.31	73.4575	73.06	73.25	-0.0019060585432266741	-0.0030969373976226233	-0.0035460992907799804	-0.003401360544217691
2010-12-30	MMM	86.94	87.02	86.37	86.762	0.004622140050843493	-0.0020642201834862872	-0.001964409521608479	2.305209774089434e-05
2010-12-30	PG	64.57	64.57	64.06	64.28	-0.006462532697338097	-0.006462532697338097	-0.004893203883495123	-0.0018633540372671176
2010-12-30	IBM	146.52	147.08	146.24	146.67	0.005489980785067239	-0.0024416711882798703	0.0035684875102937053	0.0010237510237509628
2010-12-30	DIS	37.6	37.639	37.39	37.48	0.00427350427350448	-0.005048902987047188	0.002144197266148451	-0.0031914893617022155
2010-12-30	AXP	42.87	42.87	42.44	42.46	0.00280701754385948	-0.0024247106403377794	-0.004456978548980195	-0.008870214752567773
