date	COMPANY	Open	High	Low	Close	Open_p	High_p	Low_p	Close_p
2010-08-17	IBM	22.65	22.99	22.54	22.99	0.01342281879194629	0.015459363957597061	0.01714342444303041	0.01725663716814152
2010-08-17	JNJ	59.99	60.895	59.96	60.31	-0.0033228110981889936	0.011712909121116555	0.009767598518019449	0.008528428093645513
2010-08-17	C	35.01	35.610001000000004	34.95	35.055	0.0002857142857142225	0.014819065260758046	0.010115606936416333	0.0024306548470116596
2010-08-17	MMM	58.37	59.48	58.37	59.35	0.003783319002579555	0.016752136752136604	0.014422985013929246	0.019759450171821236
2010-08-17	MRK	36.35	36.96	36.2	36.2	-0.006830601092896127	0.007908371966184768	0.01857062464828374	0.008918617614269708
2010-08-17	MO	71.62	72.7	71.48	72.1551	0.01732954545454546	0.017281243533547652	0.024509101332951255	0.014778290483135503
2010-08-17	PFE	69.0	70.73	69.0	69.75	0.020559088892175614	0.025667053364269332	0.027397260273972712	0.01706036745406836
2010-08-17	T	34.55	34.55	33.52	33.605	0.02188701567583551	0.02188701567583551	0.009638554216867545	-0.0007433838834375317
2010-08-17	GM	148.4	149.7601	148.18	148.65	0.002025658338960179	0.004427230046948338	0.00782153302047206	0.005070993914807254
2010-08-17	AXP	128.42	129.81	127.93	128.45	0.0067419253684539715	0.012479525778020362	0.006926406926407003	0.007534744064996657
2010-08-17	VZ	30.02	30.36	30.0	30.025	0.0010003334444814715	0.006965174129353269	0.00908173562058523	0.0011670556852283465
2010-08-17	AAPL.O	41.75	42.01	41.48	41.585	0.0033645758231195533	0.0007146260123869208	0.00436564914515114	0.0010832932113626903
2010-08-17	BAC	27.64	28.8	27.5	28.205	0.01431192660550451	0.02673796791443861	0.00917431192660545	0.02750455373406191
2010-08-17	CAT	77.7	78.06	76.99	77.245	0.00452488687782826	0.003212954633080578	0.006668410041840822	-0.005087583719732058
2010-08-17	AIG	10.72	11.05	10.6	10.720999999999998	0.007518796992481258	0.034644194756554336	0.008563273073263655	0.010461828463713463
2010-08-17	CSCO.O	64.57	66.88	64.57	65.99	-0.004010488971155413	0.030349714989986065	0.0142946905435124	0.032222743625840655
2010-08-17	BA	24.68	24.95	24.37	24.76	0.011475409836065653	0.013815522145469217	0.0020559210526316374	0.009376273950264968
2010-08-17	NKE	41.59	43.0	41.59	41.805	0.012414800389483949	0.03965183752417789	0.025647348951911342	0.015127968529940361
2010-08-17	MCD	32.52	32.57	32.0	32.55	0.022320025149324296	0.019086357947434296	0.016195617656398875	0.022803329531207117
2010-08-17	UNH	83.49	84.89	82.75	83.145	-0.0014352350197345265	0.011197141155449675	0.0038820817663471896	-0.004370734043827151
2010-08-17	TRV	41.55	41.55	40.725	40.81	0.025925925925925908	0.011441090555014632	0.010545905707196157	0.006411837237978002
2010-08-17	AA	60.1	61.16	60.1	60.82	0.002502085070892335	0.019333333333333202	0.013490725126475533	0.015867713378987958
2010-08-17	DIS	19.6	19.865	19.47	19.54	0.02779234399580499	0.015593047034764718	0.020975353959097998	0.0035952747817153963
2010-08-17	UTX	50.25	50.25	49.84	49.925	0.009036144578313365	0.005402160864345751	0.012802275960170695	-0.0011004401760704718
2010-08-17	JPM	41.28	41.79	40.69	41.145	0.02686567164179099	0.02931034482758621	0.016487634274294116	0.020208281676171724
2010-08-17	MSFT.O	26.77	27.1	26.72	26.98	0.006390977443609058	0.013084112149532867	0.008301886792452695	0.014285714285714235
2010-08-17	GS	16.13	16.39	16.08	16.28	0.008124999999999938	0.013605442176870763	0.013871374527112179	0.012437810945273853
2010-08-17	HON	56.4	56.41	55.52	56.12	0.016216216216216273	0.006422836752899119	0.0048868778280544145	0.0042949176807443035
2010-08-17	CVX	3.9	3.92	3.83	3.85	0.010362694300518172	0.002557544757033181	0.13734224201930223	-0.0051679586563307955
2010-08-17	INTC.O	37.96	38.07	37.415	37.58	0.012266666666666648	0.0066102591221575135	0.004159957058507802	-0.001859229747675939
2010-08-17	HD	22.06	22.285	21.96	22.08	0.027480204937121666	0.007459312839059651	0.03438530381535565	0.008219178082191858
2010-08-17	HPQ	249.93	254.604	248.95	252.19	0.0033319951826575878	0.018428221138653722	0.009202205286200638	0.01771589991928968
2010-08-17	XOM	13.29	13.41	13.1599	13.21	0.0045351473922901064	0.009029345372460584	0.004572519083969606	-0.0007564296520423675
2010-08-17	V	72.63	73.63	71.76	71.76	0.004425390679020813	0.018254736550961104	0.0030752026838132274	0.0015352407536637358
2010-08-17	KO	73.05	73.77	72.44	73.07	0.014583333333333393	0.007236482796286303	0.008071249652101375	0.0020570488206252957
2010-08-17	WMT	70.4	71.3	69.95	70.48	0.0051399200456880845	0.007489049032075812	0.0035868005738881603	0.0018479033404408263
2010-08-17	DD	50.59	51.59	50.3	51.235	0.0017821782178217838	0.020371835443038	0.004794246903715438	0.01636580043642133
2010-08-17	GE	15.56	15.74	15.51	15.6	0.016329196603527052	0.01679586563307489	0.02106649111257397	0.009708737864077666
