date	COMPANY	Open	High	Low	Close	Open_p	High_p	Low_p	Close_p
2007-08-21	V	48.5	48.81	48.07	48.46	0.018693551774837225	0.0024645717806532907	0.01051082615093546	0.002275077559462213
2007-08-21	PFE	24.18	24.49	24.08	24.2	0.006661115736885881	0.006576243321002817	0.005847953216374213	0.0008271298593878207
2007-08-21	MSFT.O	28.27	28.35	27.879	28.06	-0.005277973258268953	-0.004564606741572996	-0.007158119658119522	-0.008480565371024817
2007-08-21	GE	38.25	38.75	38.0	38.35	-0.005201560468140465	0.0018097207859359976	0.006355932203389925	0.003926701570680535
2007-08-21	MMM	61.98	61.99	61.5399	61.67	-0.005934242181235061	-0.005773857257417747	-0.00032651072124756375	-0.002587740579006903
2007-08-21	TRV	52.05	52.92	51.64	51.79	-0.01773919607473118	-0.0013210039630119352	0.0078064012490242085	-0.009751434034416806
2007-08-21	JNJ	64.671	65.01	64.25	64.76	-0.010087249349456484	-0.011405109489051046	-0.007262051915945644	-0.005222734254992201
2007-08-21	HD	33.65	34.648	33.65	34.34	0.004777545535980865	0.019058823529411795	0.010207145001500884	0.018688816374963002
2007-08-21	VZ	41.15	41.9	41.08	41.71	0.003658536585365857	0.010125361620057838	0.007603630120186278	0.014594989053758223
2007-08-21	HPQ	46.4	46.9	45.85	45.97	-0.019027484143763207	-0.011591148577450028	-0.0015243902439024959	-0.012459720730397361
2007-08-21	KO	54.36	54.81	53.99	54.02	0.002027649769585249	-0.0009114108640174701	-0.003874538745387457	-0.009170946441672823
2007-08-21	DIS	32.81	33.43	32.79	33.2775	-0.0027355623100302484	0.011191772534785205	0.007992622194896937	0.011474164133738807
2007-08-21	C	48.7	48.9	47.93	48.06	-0.006122448979591799	-0.00791235544735247	0.004190236748376375	-0.004968944099378758
2007-08-21	NKE	54.55	54.8	53.73	54.3	-0.0045620437956204185	-0.010830324909747335	-0.0050000000000000044	-0.0014711290915778719
2007-08-21	CAT	73.4	75.0	73.4	74.1	-0.008108108108108025	0.0033444816053511683	0.01535482086042328	0.0006752194463199857
2007-08-21	MCD	49.27	49.91	49.0	49.25	-0.024356435643564267	-0.011683168316831805	-0.0062867572500507896	-0.006054490413723412
2007-08-21	T	38.85	39.29	38.181	38.75	-0.016455696202531622	-0.005316455696202538	-0.004406779661017102	0.004146151852811419
2007-08-21	MRK	50.0	50.49	48.78	50.0829	-0.001996007984031989	0.003976933784052505	-0.012550607287449389	0.0020588235294118906
2007-08-21	GM	29.49	31.15	29.49	31.13	-0.042532467532467644	0.0032206119162641045	-0.032797638570022936	0.0051662899580238175
2007-08-21	IBM	108.3	110.08	108.12	109.04	-0.026079136690647542	-0.010071942446043258	-0.0016620498614957624	0.001745521359669322
2007-08-21	UNH	88.18	88.72	87.67	88.5	0.005989390223033464	-0.0009009009009008917	0.003089244851258499	0.0026056417808995036
2007-08-21	WMT	43.59	43.78	43.21	43.73	-0.0036571428571428033	-0.00045662100456611565	0.005585292064230973	0.005287356321838965
2007-08-21	XOM	84.7	84.7	82.56	83.03	0.008213307939531012	-0.002590673575129543	-0.0028985507246376274	-0.01634877384196176
2007-08-21	AA	34.6	35.16	34.0	34.9	0.029455519190717094	0.022390229717941246	0.02132772604385713	0.01897810218978102
2007-08-21	MO	67.0	67.79	66.64399999999999	67.3	-0.01194514083468523	-0.005720152537400991	0.0014124718256949276	0.005678421996413663
2007-08-21	BAC	51.37	51.95	50.78	51.35	-0.012115384615384639	-0.005551301684532883	0.005743711626064574	-0.00619314882910782
2007-08-21	GS	174.0	176.98	170.59	175.2	-0.006055066834228295	-0.0012415349887132665	0.0022914218566394418	0.012716763005780285
2007-08-21	UTX	74.59	74.7	72.6	72.94	0.01180141074335328	-0.003867182290972049	-0.005343197698314817	-0.02356091030789831
2007-08-21	DD	47.63	48.16	47.51	47.8667	0.008042328042328073	0.0027066416822818518	0.013871105420401264	0.0026539589442815537
2007-08-21	INTC.O	24.13	24.35	23.73	23.89	0.007095158597662632	0.002883031301482708	0.0025348542458807355	-0.009124844462878423
2007-08-21	AIG	65.86	66.55	65.5	66.0786	-0.00962406015037598	0.0007518796992480592	0.003831417624521105	0.006355341730973851
2007-08-21	CVX	84.31	85.17	83.7	84.4316	0.00178231939163509	-0.0036265793167993277	0.007462686567164312	0.005170404286804597
2007-08-21	HON	55.36	55.82	54.95	55.02	0.0019909502262442924	-0.0023235031277927254	0.00899742930591274	0.007061510921730463
2007-08-21	AAPL.O	121.6	128.7	121.47	128.38	-0.01681759379042702	0.03423336547733835	0.008049792531120259	0.052295081967213
2007-08-21	AXP	58.68	59.55	58.44	59.1295	-0.0039042607367170135	-0.003514056224899642	0.007759958613553941	0.012491438356164508
2007-08-21	JPM	46.65	47.07	45.7	46.2	-0.011652542372881491	-0.005913410770855387	0.013753327417923789	0.003693243536823765
2007-08-21	CSCO.O	29.85	30.28	29.7177	30.19	-0.006655574043261225	0.004644990046450026	0.006356247883508193	0.01478991596638668
2007-08-21	BA	97.5	97.8	96.13	96.95	0.01298701298701288	0.003179813314186042	0.014564643799472199	0.009069657551213473
