date	COMPANY	Open	High	Low	Close	Open_p	High_p	Low_p	Close_p
2011-06-06	JNJ	65.95	66.21	65.75	65.9	-0.007972322503008389	-0.004061371841155403	0.001218212273488728	-0.0031765239751927465
2011-06-06	BAC	11.32	11.32	10.7529	10.84	0.0035460992907803135	-0.010921799912625652	-0.03474865350089773	-0.03730017761989346
2011-06-06	AXP	49.22	49.29	48.45	48.55	-0.015206082432973167	-0.015971251746855764	-0.01243375458622098	-0.014813311688311792
2011-06-06	C	39.7	39.71	37.9	38.08	-0.006257822277847325	-0.014150943396226467	-0.038559107052257846	-0.04417670682730934
2011-06-06	MMM	90.43	90.89	90.29	90.62	-0.0025369512464150645	-0.0062322326700196	0.0032222222222222374	-0.0008820286659316778
2011-06-06	UNH	48.45	48.8	48.01	48.15	-0.01604386677497971	-0.011945738003644513	-0.0033215694415612562	-0.014329580348004134
2011-06-06	CAT	101.04	99.9995	100.0	99.71	-0.005707537886242897	0.0014982488715560294	-0.0004108311483980165	-0.014333728746540153
2011-06-06	MCD	80.54	81.4499	80.47	80.7	-0.005064854848672029	0.006175416924027122	0.0070078838693530265	0.001986590514030162
2011-06-06	UTX	83.06	84.01	82.88	83.71	-0.011190476190476195	-0.0033218649899158237	0.01048524750060964	0.005646323882748661
2011-06-06	AAPL.O	344.0	346.7829	336.25	337.0	-0.006412107908266518	0.001625844838541779	-0.017157722436571987	-0.01878002620468766
2011-06-06	HON	56.67	57.65	56.67	57.17	-0.019719771665801744	-0.0051768766177739955	-0.0010576414595451222	-0.0013973799126637543
2011-06-06	DIS	39.42	39.68	39.15	39.4	-0.018914883026381224	-0.012444001991040343	-0.0010206685378922886	-0.0005073566717402889
2011-06-06	BA	74.8	75.160004	74.4	74.43	-0.008614976805831787	-0.0070021931562953554	0.003642250101173694	-0.00547835382148576
2011-06-06	VZ	35.6	35.6	35.1	35.21	-0.013850415512465353	-0.015758916228919007	-0.012658227848101111	-0.010955056179775324
2011-06-06	AA	15.92	15.97	15.555	15.57	-0.011180124223602594	-0.014197530864197394	-0.016048125399305446	-0.024436090225563922
2011-06-06	IBM	165.05	165.56	164.45	164.75	-0.006082138985908703	-0.0031910410018665125	0.004581551618815016	-0.0018176310209028212
2011-06-06	T	30.64	30.65	30.35	30.35	-0.01033591731266148	-0.010332579916047746	-0.006221349050425595	-0.00719659797186778
2011-06-06	CSCO.O	16.02	16.17	15.88	15.95	-0.011111111111111072	-0.004923076923076808	-0.006257822277847325	-0.0031250000000000444
2011-06-06	V	79.25	79.55	78.0	78.0	-0.009375000000000022	-0.014250309789343274	-0.011532125205930721	-0.013157894736842146
2011-06-06	INTC.O	21.65	21.932	21.65	21.85	-0.018140589569161092	-0.0076018099547512374	-0.0009229349330873715	0.005985267034990915
2011-06-06	PFE	20.81	20.958000000000002	20.7	20.7	-0.009047619047619082	-0.006729857819905205	-0.0004828585224530002	-0.006240998559769562
2011-06-06	MO	27.6	27.6	27.25	27.3	0.0010881392818280489	-0.00790797987059666	-0.0025622254758418395	-0.011585807385952274
2011-06-06	GM	29.0	29.379998999999998	28.51	28.61	-0.020270270270270285	-0.01376304128902317	-0.013522117034822534	-0.018861454046639303
2011-06-06	GE	18.77	18.8	18.39	18.42	-0.01676270298585647	-0.015191199580932402	-0.019199999999999995	-0.021253985122210328
2011-06-06	AIG	27.5	27.75	27.13	27.21	-0.017857142857142905	-0.0092823991431632	-0.01488743645606394	-0.015913200723327248
2011-06-06	DD	49.79	50.64	49.76	49.8	-0.02696892710572607	-0.01035763142466295	-0.007578779417630632	-0.00994035785288272
2011-06-06	NKE	80.29499799999999	80.91	79.67	80.0924	-0.010414123736751435	-0.004919444102816417	-0.006856145599601016	-0.003330014932802383
2011-06-06	PG	65.36	65.63	65.24	65.27	-0.00984699287986679	-0.0057567035297683145	0.00046005213924238397	-0.006091061367443418
2011-06-06	XOM	81.02	81.14	80.0926	80.31	0.0033436532507740147	-0.007947181807066994	-0.0004667415449892687	-0.01022923342371207
2011-06-06	WMT	53.66	54.1775	53.5	53.76	0.003928905519176684	0.0070167286245355065	0.009053187476423918	0.0029850746268655914
2011-06-06	CVX	101.0	99.99	100.0	99.65	-0.0011867088607595555	0.0	0.0	-0.010918114143920521
2011-06-06	TRV	61.39	61.5975	60.93	61.06	0.014375413086582967	-0.0026311528497409142	0.006774619960343564	-0.0019614253023864103
2011-06-06	KO	65.26	65.75	65.04	65.04	-0.008055935552515603	-0.004391278013325395	-0.0024539877300613355	-0.007326007326007189
2011-06-06	JPM	41.53	41.53	40.3982	40.55	-0.0016826923076923572	-0.017041420118343198	-0.014918312606681194	-0.024302213666987593
2011-06-06	MRK	35.82	35.9	35.494999	35.5	0.0013978194017332246	-0.006915629322268302	-0.0029494662921348835	-0.009762900976290179
2011-06-06	HPQ	36.05	36.22	35.85	36.14	-0.010159253157605797	-0.005628002745367122	-0.00471960022209883	0.0005537098560355336
2011-06-06	HD	34.5	34.79	34.29	34.29	-0.017933390264731064	-0.011085844229675956	-0.005221932114882533	-0.009818076812012855
2011-06-06	GS	135.17	135.19	133.1401	133.5	0.014942183511037488	-0.014219046230129706	0.0018066215199397107	-0.013813991283149973
2011-06-06	MSFT.O	23.89	24.2379	23.78	23.95	-0.012401818933443609	0.000739058629232181	-0.0020981955518253326	0.002511511092507357
