VZ	34.5	35.56	34.31	34.9
GE	26.9	27.19	25.66	26.72
GM	9.38	9.9911	10	9.89
GS	156	163.48	152.44	158.6
PFE	17.5	17.808	17.35	17.55
CAT	68.68	69.817	65.87	67.04
CVX	89.11	92.79	89.11	89.5
C	15.03	15.67	14.04	14.67
MRK	36.83	37.12	36.35	36.59
AIG	21.77	22.04	19.8	20.45
AA	34.84	35.28	34.01	35.1
XOM	85.54	85.61	81.81	82.13
BAC	20.01	20.21	18.37	18.7
HD	21.11	21.85	20.77	21.41
CSCO.O	21	21.4099	20.73	21.14
BA	63	64.31	62.02	63.78
MSFT.O	24.92	26.61	24.92	26.24
T	32.03	32.517	31.53	32.08
DIS	28.87	29.75	28.65	29.43
INTC.O	20.25	21.41	20.2	20.95
JPM	31.25	32.71	29.26	31.15
DD	40.87	41.75	40.45	41.13
WMT	56.25	56.74	55.37	56.24
UTX	58.71	60.62	58.71	59.89
TRV	42.46	43.28	41.49	41.49
HPQ	41.51	42.19	40.92	41.8
AAPL.O	173	173.69	166.44	170.98
AXP	37	38.75	35.6	37.1
IBM	120.5	124.48	119.97	123.2
MO	20.6	21.22	20.6	20.66
NKE	55.76	58.11	55.69	57.64
HON	47.95	49.627	46.73	49.627
KO	50.59	51.99	50.59	51.66
V	71.25	72.18	67.54	68.48
MCD	57.84	59.4	57.33	58.55
UNH	21.75	22.53	21.24	22.53
MMM	68.42	68.6	67.26	67.69
JNJ	67.03	68.5	66.75	67.8
PG	63	64.7	62.1	64.35
