VZ	379300	379800	377700	379200
GE	192800	193300	191200	191300
GM	260000	260000	255100	257400
GS	1171100	1172400	1150600	1158800
PFE	210200	212500	210100	211400
CAT	1144100	1145900	1126500	1128300
CVX	1070300	1073900	1061300	1063700
C	346300	347100	336100	336600
MRK	383700	383900	381400	381500
AIG	271500	277900	271300	273500
AA	107700	107700	105300	106400
XOM	853400	856300	846800	848800
BAC	83300	83400	81000	81800
HD	451400	453600	448500	452700
CSCO.O	20.42	20.49	19.885	20
BA	755700	762300	753900	759000
MSFT.O	30.55	30.8	30.48	30.76
T	300400	300500	298800	299900
DIS	407300	416300	407300	415300
INTC.O	26.75	26.99	26.75	26.84
JPM	385500	386200	378500	378600
DD	518000	522300	514600	520600
WMT	616500	621600	616500	619600
UTX	833600	842700	829900	837800
TRV	599900	602600	594600	598900
HPQ	294400	294600	290400	291100
AAPL.O	478.11	496.64	475.7	494.69
AXP	518600	526000	518300	523100
IBM	1934900	1943900	1926000	1931300
MO	288500	294300	288100	293000
NKE	1055000	1061700	1052900	1057600
HON	598700	600800	596900	598900
KO	683000	683000	677700	679700
V	1137200	1143300	1121000	1124200
MCD	1000400	999900	1000000	999900
UNH	524300	535200	524000	530600
MMM	877500	881800	875000	880200
JNJ	652500	653500	648300	648900
PG	637100	641000	635500	640400
