VZ	28.25	28.62	28	28.5
GE	15.74	15.75	15.38	15.56
GM	133.72	136	133.08	135.9
GS	15.02	15.5199	14.91	15.49
PFE	59.8	60.23	58.8	60.23
CAT	74	74.06	72.85	74.01
CVX	3.9	3.93	3.83	3.88
C	34.4	35.07	34.2	34.8
MRK	35.1	35.16	34.46	35.05
AIG	11.26	11.37	11.1299	11.33
AA	61.8	61.92	61.2025	61.8
XOM	15.46	15.69	15.27	15.61
BAC	32.8	32.8	31.78	32.22
HD	22.72	22.985	22.53	22.95
CSCO.O	63.03	65.6199	63.03	65.35
BA	25.05	25.7	24.8	25.7
MSFT.O	25.29	25.37	25.0375	25.3
T	33.8	34.35	33.62	34.24
DIS	20.55	20.74	20.32	20.66
INTC.O	38.45	38.45	37.54	38.08
JPM	36.75	37.67	36.6	37.67
DD	51.25	51.27	50.55	50.8
WMT	64.81	66.25	64.6	66.23
UTX	49.87	50.44	49.64	50.41
TRV	46.26	47.27	46.18	47.19
HPQ	251.75	253.78	247.71	253.52
AAPL.O	39.7	40.16	39.33	40.13
AXP	127.87	128.72	126.5	128.35
IBM	20.15	20.15	19.68	20.08
MO	71.1	72.625	71.1	72.33
NKE	40.85	41.39	40.49	41.39
HON	52.01	52.01	51.1381	51.69
KO	77.44	77.75	75.36	76.19
V	69.16	69.6	68.76	69.4
MCD	30.41	31.61	30.175	30.67
UNH	77.4	78.47	76.6	78.47
MMM	58.5	58.57	58	58.55
JNJ	62	62	60.43	61
