VZ	29.79	30.15	29.56	29.98
GE	14.3	14.44	14.11	14.19
GM	1.58	1.64	1.22	1.3
GS	137.79	138.87	135.05	135.98
PFE	14.24	14.41	14.1105	14.16
CAT	39.4	39.4	38.07	38.29
CVX	69.3	69.6	67.75	68
C	3.87	4.04	3.7901	3.82
MRK	24.8	24.82	24.35	24.44
AIG	1.96	2.15	1.85	1.9
AA	9.7	9.85	10.01	9.62
XOM	70.45	70.45	68.8497	69.2
BAC	13.61	13.9375	12.8	12.81
HD	25.26	25.48	24.55	24.87
CSCO.O	18.65	18.82	18.28	18.59
BA	45.55	45.57	44.25	44.5
MSFT.O	19.4	19.71	19.03	19.37
T	25.1	25.63	25.1	25.35
DIS	25.35	25.35	24.7	24.71
INTC.O	15.06	15.62	15.01	15.4
JPM	37.37	38.23	35.81	35.88
DD	28.18	28.18	27.52	27.64
WMT	50.04	51.01	49.75	50.43
UTX	52.9	53.01	52.12	52.5
TRV	37.89	38.27	37.47	37.49
HPQ	34.4	35.35	34.1	34.88
AAPL.O	130.76	130.87	127.39	129.1
AXP	27.6	27.75	26.02	26.11
IBM	100.57	103.78	100.57	102.71
MO	16.91	17.16	16.85	17.05
NKE	53.63	53.8	52.84	53.14
HON	33.95	34.44	33.37	33.64
KO	42.87	43.18	42.66	42.75
V	67.2	67.87	65.93	66.01
MCD	54.8	54.8	54.06	54.5
UNH	28.06	28.48	27.44	27.8
MMM	59.35	59.55	58.71	59
JNJ	54.58	54.85	54	54.1
PG	51.4	51.49	50.11	50.5
