VZ	35.52	36.03	35.25	35.91
GE	27.62	27.76	27.29	27.35
GM	14	14.1	12.8	12.9
GS	184	184.44	177.05	178.24
PFE	17.41	17.51	17.305	17.36
CAT	77.63	80.2	77.63	79.89
CVX	97.29	99.26	96.45	99.06
C	19.25	19.5	18.469	18.56
MRK	35.2	35.98	35.13	35.75
AIG	32	32.12	21.1016	30.48
AA	37.34	37.94	37	37.71
XOM	85.5	87.8	85.01	87.65
BAC	27.2	27.3	25.8	25.82
HD	26.25	26.46	24.91	25.05
CSCO.O	24.66	24.96	24.4	24.56
BA	75.83	76.43	75.15	75.59
MSFT.O	28.18	28.4	27.8	27.87
T	34.52	34.68	34.25	34.38
DIS	32	32.4315	31.94	32.39
INTC.O	22.4	22.69	22.34	22.34
JPM	37.8	38.09	36.55	37
DD	46.23	46.5	45.459999	45.47
WMT	56.48	56.93	56.26	56.42
UTX	68.8	69.06	68.45	68.82
TRV	45.63	45.99	44.64	44.84
HPQ	46	46	45.34	45.51
AAPL.O	175.58	175.89	171.6475	172.87
AXP	41.18	41.43	40.5612	40.9
IBM	122.34	124.48	122.34	123.22
MO	20.78	21.1	20.7	20.92
NKE	67	67.72	66.56	66.93
HON	54.2	55.11	54.2	54.99
KO	53.66	53.66	52.85	53.26
V	83.6	84.34	81.04	81.11
MCD	57.06	58.01	56.96	57.05
UNH	27.31	27.31	26.11	26.25
MMM	73.02	73.4	72.56	72.56
JNJ	64.07	64.45	64.05	64.29
PG	63.16	63.5556	62.72	62.93
