VZ	36.87	36.9	36.43	36.59
GE	35.5	35.61	35.27	35.56
GM	32.62	32.62	31.95	32.49
GS	185.65	186	182.17	183.0551
PFE	27.65	27.88	27.45	27.72
CAT	69.93	70.12	68.65	70
CVX	65.05	65.11	64.71	64.9
C	50.21	50.282	49.65	50.05
MRK	43.78	44.4	43.33	44
AIG	67.248	67.38	66.79	67.0647
AA	27.32	27.59	27	27.55
XOM	69.9	69.98	68.97	69.47
BAC	53.72	53.81	53.26	53.68
HD	36	36.482	35.63	35.76
CSCO.O	24.58	24.6	24.12	24.51
BA	82.75	82.75	81.54	82.29
MSFT.O	28.35	32.5	28.19	28.49
T	32.65	33.06	32.6	32.96
DIS	31.05	31.21	30.9715	31.1
INTC.O	21.3	21.63	20.69	21.18
JPM	47.61	49.09	47.51	49.09
DD	45.56	45.56	44.82	44.95
WMT	48.42	48.42	47.65	48.1515
UTX	67.01	68.25	65.05	65.35
TRV	38.75	39.37	38.29	39.21
HPQ	75.22	75.22	74.08	74.37
AAPL.O	57.65	58.15	57.48	58.11
AXP	86.64	92.05	86.24	91.42
IBM	79.05	79.05	77.8	77.8
MO	89.95	90.24	89.28	89.75
NKE	43	43	42.54	42.64
HON	44.382	44.382	43.64	43.79
KO	42.12	42.252	41.47	41.6
V	47.5	47.64	46.62	46.62
MCD	75.25	75.99	75.15	75.8
UNH	65.2	66.5	65.1	66.13
MMM	62.03	62.46	61.83	62.2
