VZ	428800	429200	425200	427700
GE	207000	207600	206200	206400
GM	211500	212100	210200	211100
GS	1045400	1051900	1039900	1047200
PFE	238300	239700	238100	238400
CAT	852300	857800	844600	844700
CVX	1112500	1116700	1109300	1109300
C	296600	297810	293700	296500
MRK	427300	432600	426500	431200
AIG	335900	339800	335400	337900
AA	84500	84900	83900	84400
XOM	874100	876900	870200	872000
BAC	79100	79400	78400	79100
HD	565800	567800	564900	566200
CSCO.O	19.16	19.16	18.85	18.9
BA	706900	711000	705300	708200
MSFT.O	30.65	30.68	30.224	30.3
T	367400	368300	365800	366900
DIS	495600	497600	493800	494200
INTC.O	24.6	24.63	24.15	24.25
JPM	370100	371100	367200	369000
DD	499100	500100	495500	495800
WMT	726700	727000	721500	722500
UTX	793400	795300	783700	790600
TRV	644900	647300	641800	644900
HPQ	168300	169500	167800	167800
AAPL.O	672.3	673.3	663	663.15
AXP	570400	574500	566500	571700
IBM	1947900	1954400	1931800	1933700
MO	344200	346200	343500	344400
NKE	977400	984500	975600	977500
HON	581100	583500	579700	581100
KO	372500	376300	371300	371400
V	1270100	1270700	1261800	1267000
MCD	887100	890000	886200	887000
UNH	543400	549000	542900	546900
MMM	920200	921200	913000	917600
JNJ	672300	674100	668600	672100
PG	667300	669400	666800	668800
