VZ	27.98	28.6691	27.81	28.3
GE	17.2	17.65	16.52	16.88
GM	142.33	146.38	141.571	143.45
GS	16.66	16.82	16.4	16.46
PFE	63.52	64.44	60.6939	62.5
CAT	77.76	78.5	76.46	77.11
CVX	4.02	4.14	3.93	3.99
C	36	36	33.0123	33.6
MRK	36.48	40	35.05	38.63
AIG	11.94	12.35	11.75	12.08
AA	64.01	64.8	63.3	63.8
XOM	16.3	16.73	15.9799	16.19
BAC	33.96	34.27	32.66	33.4
HD	25.59	25.71	24.36	24.78
CSCO.O	67.97	69.56	65.95	67.01
BA	28.74	29.16	27.36	28.18
MSFT.O	25.58	25.58	24.8101	25.23
T	34.01	34.33	32.82	33.41
DIS	21.59	21.63	20.5092	21.24
INTC.O	40.74	41.9161	39.84	40.9
JPM	36.86	37.08	35.8	36.49
DD	53.24	53.49	51.86	52
WMT	71.24	71.36	68.9	69.5
UTX	49.94	50.17	48.92	49.26
TRV	48.21	49.19	45.68	46.73
HPQ	242.8	247.72	225.45	235.27
AAPL.O	42.51	43	40.55	40.6
AXP	123.94	124.42	120.17	122.42
IBM	20.7	21	20.37	20.83
MO	72.21	72.36	69.9	70.25
NKE	44.3	44.56	42.89	43.52
HON	52.6	52.81	51.57	52.62
KO	82.97	84.11	80.85	81.9
V	70.58	70.58	67.47	68.4
MCD	29.96	29.96	28.01	28.01
UNH	84.26	84.5	81.37	82.63
MMM	63.73	64.32	62.14	63.42
JNJ	61.59	61.59	60.03	60.55
