VZ	384700	385800	382800	384600
GE	199900	200100	198100	199600
GM	266600	270200	252700	255400
GS	1240400	1241400	1218100	1227100
PFE	226200	226500	223600	225400
CAT	1076100	1080900	1058400	1062100
CVX	1080700	1082100	1062800	1071400
C	366900	368300	360100	363700
MRK	385200	387200	384700	387200
AIG	312700	312800	304200	308700
AA	101300	99900	100000	100600
XOM	867500	867500	850100	858300
BAC	96300	96600	94200	94900
HD	499000	502300	497200	500000
CSCO.O	21.2	21.22	20.64	20.77
BA	749300	751100	742000	746500
MSFT.O	32.28	32.42	31.6699	31.85
T	314500	315900	313300	314300
DIS	436200	436500	429300	432900
INTC.O	28.36	28.36	27.96	28.04
JPM	457900	459200	450000	454200
DD	531000	534000	529300	533000
WMT	611200	613500	602500	606500
UTX	826800	830900	817900	822000
TRV	594000	595100	589000	592800
HPQ	238800	240400	233600	234500
AAPL.O	620	632	620	629.75
AXP	579100	585000	577800	583900
IBM	2097500	2106500	2085800	2095000
MO	311400	311400	309700	310900
NKE	1089400	1098700	1083900	1098700
HON	609000	613000	603900	606300
KO	738600	740800	734700	737600
V	1187900	1205000	1184100	1203600
MCD	984900	994000	984600	994000
UNH	589700	596000	588100	594000
MMM	889400	890900	882400	887900
JNJ	660900	660900	655100	658800
PG	675300	675800	669400	670900
