VZ	49.27	49.34	49.07	49.18
GE	26.7	26.75	26.5499	26.58
GM	35.55	36.88	35.2	36.59
GS	162	162.71	160.9	162.21
PFE	29.65	29.74	29.525	29.57
CAT	104.76	105.09	103.89	104.35
CVX	122.5	122.675	122.07	122.3939
C	48.05	48.18	47.8	47.9
MRK	58	58.02	57.22	58.01
AIG	54.57	55.35	54.38	54.9
AA	13.59	13.84	13.54	13.82
XOM	100.32	99.99	100	100
BAC	15.25	15.26	15.155	15.19
HD	80.35	80.88	80.14	80.7484
CSCO.O	24.68	24.68	24.4	24.4899
BA	135.88	136.99	134.6	135.25
MSFT.O	40.27	40.36	39.878	40.32
T	35.3	35.3	34.95	35.05
DIS	83.74	84.385	83.31	84.34
INTC.O	27.58	27.76	27.5	27.52
JPM	55.6	55.75	55.2978	55.63
DD	68.6	69.63	68.58	69.32
WMT	76.85	77.29	76.5	77.13
UTX	117.71	118.67	116.82	117.14
TRV	93.61	94.73	93.61	94.5212
HPQ	33.72	33.87	33.46	33.76
AAPL.O	638.5	647.83	636.01	644.8
AXP	91.5	91.89	91.34	91.81
IBM	184.17	185.192	184	184.32
MO	41.24	41.3099	41.11	41.23
NKE	75.7	76.54	75.45	76.13
HON	93.26	93.96	92.98	93.96
KO	41	41	40.71	40.78
V	210.51	211.4301	209.5	211.43
MCD	101.4	102.45	101.3	102.12
UNH	80.99	81	79.51	80.51
MMM	142.82	142.95	142.26	142.5042
JNJ	102.31	102.71	101.97	102.68
PG	79.9	80.18	79.66	79.94
