VZ	487400	489500	484200	485400
GE	240500	241400	239500	240000
GM	351000	351000	344300	345500
GS	1613500	1617900	1600900	1607500
PFE	289800	290900	287700	288000
CAT	850100	864800	849100	858600
CVX	1206200	1209700	1200100	1202500
C	510400	510400	503500	508600
MRK	483400	483400	478600	479700
AIG	475800	477000	468300	470400
AA	80600	81800	80100	81600
XOM	885000	888000	881000	881600
BAC	144600	144600	143100	143200
HD	764800	765400	748800	751400
CSCO.O	23.92	24.8	23.85	24.47
BA	1029900	1032600	1018100	1027300
MSFT.O	32.22	32.22	31.5921	31.72
T	345900	347000	343500	343500
DIS	632100	632100	622100	623800
INTC.O	22.57	22.57	21.975	22.04
JPM	535100	536700	529400	532900
DD	588900	588900	584200	587400
WMT	746300	750600	740600	744100
UTX	1039300	1041200	1027100	1029900
TRV	815200	819100	808500	810700
HPQ	267300	268300	258400	259500
AAPL.O	496.76	502.3001	492.74	498.15
AXP	752000	754300	746200	748800
IBM	1861100	1868900	1855100	1857900
MO	348700	349100	345100	345700
NKE	638200	640000	631700	634900
HON	826200	826600	817800	820100
KO	393500	393700	390400	390900
V	1770000	1770000	1734710	1739300
MCD	958800	958800	952100	953900
UNH	720000	725500	713800	714000
MMM	1165300	1166600	1156900	1158500
JNJ	895900	904000	891500	895500
PG	809400	810200	801800	804800
