VZ	32.5	32.56	32.27	32.3
GE	33.82	34	33.8	33.99
GM	21.9	21.91	21.11	21.46
GS	165.9	166.24	163.58	166.1
PFE	24.73	24.95	24.54	24.79
CAT	74.23	79.89	74.23	77.79
CVX	61.48	61.68	60.79	61.03
C	48.01	48.1	47.8	47.8
MRK	34.4	34.73	34.14	34.4014
AIG	63.84	64.41	63.61	64.37
AA	35.3	35.57	35.02	35.52
XOM	65	65.05	64.25	64.5449
BAC	46.99	47.3	46.73	47.3
HD	40.27	40.34	39.96	40.0988
CSCO.O	20.67	20.67	20.29	20.35
BA	86.46	87.12	86.1	86.5
MSFT.O	27.03	27.24	26.99	27.11
T	25.35	25.58	25.15	25.58
DIS	26.96	27.34	26.75	27.29
INTC.O	19.08	19.12	18.84	18.89
JPM	42.55	42.77	42.18	42.3699
DD	44.59	44.72	44.27	44.54
WMT	45.7	45.75	45.42	45.5573
UTX	64	64.8	63.951	64.8
TRV	32.85	33.26	32.63	32.9767
HPQ	66.8	67.1	65.51	65.9
AAPL.O	52.75	52.75	51.55	51.99
AXP	81.65	82.4	81.1	81.5683
IBM	70.5	71.37	70.09	70.97
MO	82.96	83	82.51	82.6961
NKE	43.48	43.77	43.19	43.5471
HON	41.81	41.9	41.52	41.6463
KO	35.38	35.39	35.06	35.27
V	34.4	34.45	34.08	34.2716
MCD	49.57	50.425	49.1	50.08
UNH	85.07	85.89	84.07	85.6478
MMM	58.34	58.6	58.19	58.33
JNJ	56.4	57.49	56.25	57.49
