VZ	49.42	49.51	49.15	49.41
GE	27.25	27.34	27.06	27.19
GM	36.62	36.62	35.92	36.05
GS	165.18	166.16	162.6456	165.43
PFE	29.55	29.55	29.36	29.43
CAT	109.25	109.31	108.33	108.69
CVX	124.62	125.51	124.62	125.2
C	49.04	49.24	48.6499	48.84
MRK	58.45	59.03	58.29	58.86
AIG	54.9	55.03	54.36	54.8
AA	14.1	14.28	14.08	14.21
XOM	101	102.31	101	101.1217
BAC	15.87	15.87	15.55	15.58
HD	80.57	80.72	79.77	80.04
CSCO.O	24.86	25.16	24.8	25.06
BA	136.86	136.86	133.87	134.24
MSFT.O	41.05	41.055	40.77	40.9
T	34.94	35.02	34.8	34.85
DIS	84.79	85.1	84.185	84.31
INTC.O	28.12	28.2	27.8056	27.92
JPM	57.6	57.78	56.989	57.25
DD	69.37	69.42	68.8432	68.97
WMT	76.5	76.71	76.055	76.3
UTX	118.9	118.9	117.92	118.3
TRV	94.89	95.07	94.6199	94.9
HPQ	33.65	33.65	33.145	33.22
AAPL.O	94.03	94.72	93.37	93.86
AXP	95.2	95.23	94.659	95.08
IBM	183.49	184.01	182.015	182.5
MO	42.34	42.75	42.16	42.74
NKE	76.24	76.65	74.95	75.14
HON	94.72	95.09	94.501	94.59
KO	40.8	41.02	40.8	40.86
V	214.1	214.1	212.14	212.68
MCD	100.76	100.95	100.34	100.42
UNH	79.5	80.33	79.42	80.09
MMM	144.8	144.92	144.2	144.41
JNJ	103.79	104.1	103.14	103.4
PG	80.05	80.24	79.85	80.1
