VZ	36.14	36.3	36.1	36.17
GE	35.86	36.15	35.75	36.13
GM	34.07	34.71	34	34.61
GS	110.89	111.96	110.86	111.33
PFE	26.83	26.9	26.66	26.75
CAT	96.99	98.89	96.8	98.26
CVX	59.76	60.2	57.85	58.54
C	47.91	48.3	47.9	48.15
MRK	31.87	32.27	31.87	32.16
AIG	65.58	66.4	64.59	64.99
AA	30.88	30.9	30.13	30.48
XOM	60.85	61.13	59.6	60.31
BAC	45.7	46.19	45.58	45.86
HD	39.46	39.95	39.46	39.82
CSCO.O	18.61	18.83	18.46	18.83
BA	57.76	58.36	57.69	57.98
MSFT.O	25.41	25.53	25.27	25.41
T	19.4	19.55	19.33	19.41
DIS	27.93	28.21	27.82	28
INTC.O	24.9	25.49	24.3901	25.28
JPM	36.48	36.58	36.29	36.36
DD	54.47	54.51	53.41	54.02
WMT	52.35	52.53	52.07	52.17
UTX	101.15	102.1	100.9	101.83
TRV	20.569	20.75	20.28	20.74
HPQ	39.33	42	39.02	40.06
AAPL.O	53.59	54.17	53.27	54.03
AXP	92.15	92.79	92.09	92.45
IBM	65.25	66.05	65.25	65.49
MO	86.9	87.11	86.1	86.58
NKE	38.19	38.51	37.82	38.35
HON	43.24	43.37	42.98	43.09
KO	32.07	32.07	31.332	31.67
V	32.66	32.79	32.536	32.75
MCD	90.45	91.85	90.45	91.1805
UNH	86.12	86.78	85.27	86.65
MMM	68.25	68.27	67.81	68.1
JNJ	53.02	53.85	52.9	53.28
