VZ	49.87	49.89	48.8	48.91
GE	25.2	25.3	24.0614	24.77
GM	32.18	32.18	30.81	30.95
GS	186.7	186.7	180.818	181.15
PFE	29.38	29.435	28.82	28.99
CAT	95.93	96.65	93.26	94.22
CVX	117.9	117.95	114.3002	114.5
C	52.6	52.66	51.02	51.19
MRK	59.75	60.49	59.1233	59.2
AIG	52.01	52.01	50.22	50.39
AA	16.53	16.68	15.21	15.35
XOM	94.71	94.71	91.62	91.77
BAC	17.12	17.2	16.55	16.59
HD	93.85	94.78	92.7	92.73
CSCO.O	24.66	24.68	23.9	24.07
BA	124.88	124.98	122.34	122.6
MSFT.O	46.84	46.84	45.75	45.8
T	35.17	35.25	34.6	34.7
DIS	87.95	88.17	85.35	85.61
INTC.O	34.3	34.42	32.95	33.08
JPM	60.45	60.53	58.91	59.08
DD	68.39	68.59	67.14	67.14
WMT	78.02	78.82	77.6653	77.86
UTX	102.61	99.99	100	99.9
TRV	94.31	95.41	93.78	94.4211
HPQ	35.68	35.86	34.19	34.3
AAPL.O	101.13	102.34	100.52	100.75
AXP	86.99	87.93	85.39	85.39
IBM	189	189.5	185.7	185.7
MO	46.52	47.089	46.15	46.37
NKE	90.01	90.01	86.99	87.22
HON	91	91.56	89.51	90.1259
KO	44.5	44.74	43.61	43.8
V	212.42	212.42	207.05	207.69
MCD	93.83	94	92.6	92.6
UNH	86.82	87.23	84.67	85.3302
MMM	140.88	141.48	138	138.01
JNJ	104.97	105.14	101.816	102.1
PG	84	84.87	83.53	83.69
