VZ	480300	491100	480100	487500
GE	231500	233500	231500	232500
GM	279900	281500	279700	280400
GS	1523800	1530900	1509800	1519500
PFE	277900	282300	277600	280400
CAT	877700	899700	877700	893600
CVX	1187900	1198800	1187900	1191300
C	459900	465400	459900	462400
MRK	437700	439300	435900	436300
AIG	382900	388500	382000	386000
AA	85200	86400	85200	85600
XOM	886000	893900	886000	887700
BAC	122880	126800	122600	125600
HD	685100	699000	685100	693500
CSCO.O	21.73	21.94	21.6101	21.69
BA	850900	857500	850900	851800
MSFT.O	27.78	28.28	27.76	28.1
T	362300	363300	361200	361500
DIS	569200	571800	567600	568300
INTC.O	21.31	21.501	21.17	21.3
JPM	490000	496500	490000	495100
DD	493100	498700	492400	497100
WMT	723000	727000	721800	722500
UTX	926600	935400	926600	927700
TRV	821100	831100	821100	825300
HPQ	223000	229100	222800	228300
AAPL.O	440	457.24	438.75	456.1
AXP	651500	661300	651500	657800
IBM	2139300	2144700	2131800	2132100
MO	333600	336200	333500	334700
NKE	544400	546400	540900	541600
HON	728500	742600	728500	738900
KO	386900	389300	386100	387600
V	1570200	1590900	1570200	1580700
MCD	992100	992900	982600	985700
UNH	545000	554400	545000	550000
MMM	1055000	1059500	1052700	1054100
JNJ	789600	791900	787400	788100
PG	758900	765400	758900	761600
