VZ	49.62	49.77	48.85	49.06
GE	27.2	27.38	27.08	27.2
GM	41.5	41.5	40.25	40.6
GS	167.01	172	166.44	170
PFE	31.58	31.58	31.2	31.27
CAT	86.2	86.878	85.81	86.84
CVX	123.33	124	122.71	124
C	51.9	52.61	51.69	51.84
MRK	49.56	49.88	48.55	49.88
AIG	49.05	49.71	49.05	49.47
AA	9.5	9.61	9.47	9.54
XOM	95.9	95.937	95.41	95.83
BAC	15.55	15.66	15.52	15.61
HD	80.22	80.22	78.41	79
CSCO.O	21.24	21.53	21.05	21.14
BA	135.4	135.4	132.5	134
MSFT.O	38.67	38.87	38.0505	38.2
T	34.55	34.9	34.39	34.48
DIS	71.11	71.75	70.81	71.74
INTC.O	24.95	24.95	24.668	24.94
JPM	56.45	57.01	56.25	56.8
DD	61.41	61.63	61.14	61.355
WMT	79.95	79.95	79.06	79.28
UTX	111.19	111.59	110.15	111.0396
TRV	88.45	88.83	88.03	88.125
HPQ	27.27	27.27	26.82	27.18
AAPL.O	567.62	567.88	561.57	567.45
AXP	85.75	85.75	85	85.35
IBM	177.3	177.64	176.07	177.6
MO	37.75	37.75	37.11	37.32
NKE	80	80	79.04	79.23
HON	87.69	88.265	87.49	87.84
KO	40.65	40.65	39.76	39.82
V	200.67	202.2	199.43	201
MCD	95.69	95.8	95.1201	95.46
UNH	73.49	74.3999	73.28	74.05
MMM	127.76	128.52	127.53	128.5
JNJ	94.61	94.775	93.97	94.31
PG	84.79	84.79	83.43	83.65
