VZ	40.92	41.34	40.85	41.07
GE	38.13	38.37	37.79	38.18
GM	37.42	38.62	37.42	38
GS	219.34	221.28	217.8	218.82
PFE	25.61	25.83	25.51	25.63
CAT	79.5	79.55	78.69	79.2
CVX	84.07	84.88	83.81	83.81
C	51.81	52.26	51.25	51.8
MRK	50.33	51.06	50.33	50.48
AIG	70.3	70.96	70	70.559
AA	39.04	39.78	38.77	39.11
XOM	83.63	84.27	83.21	83.58
BAC	49.28	49.45	48.78	49.02
HD	39.62	40.13	39.51	39.52
CSCO.O	27.32	28.23	27.32	27.94
BA	95.57	96.16	94.28	95.16
MSFT.O	29.81	29.97	29.68	29.84
T	40.2	41.11	39.98	40.78
DIS	33.91	34.03	33.7	33.95
INTC.O	24.02	24.21	23.855	23.98
JPM	49.27	49.27	48.6	48.96
DD	51.16	51.32	50.69	50.93
WMT	48.5	48.5	48.16	48.21
UTX	71.27	71.5	70.99	71.2292
TRV	52.86	53.83	52.58	53.265
HPQ	45.35	45.35	44.4	44.5
AAPL.O	122.5	122.52	120	121.01
AXP	61.03	61.63	60.76	61.22
IBM	105.69	106.75	105.24	106.3193
MO	69.67	70.37	69.67	69.67
NKE	58.26	59.22	58.08	58.3614
HON	56.12	57.28	56.12	56.43
KO	52.71	52.9	52.25	52.63
V	51.33	51.33	50.61	51.0156
MCD	51.75	52.35	51.5	52.12
UNH	86.77	87.21	86.5	86.8984
MMM	61.5	61.83	61.24	61.5
JNJ	61.2	61.7	61.07	61.61
